protocol_version,profile,condition,seed,schedule,training_transition_count,matched_change_point_events,sham_change_point_events,training_transition_retention,training_transition_lure_error,training_transition_recovery_latency,training_transition_identity_switches,stage_identity_chain_score,final_identity_retention,final_identity_recovered,final_identity_recovery_latency,final_old_signature_clone_capture,final_identity_switches,final_self_role_accuracy,final_self_posterior,final_clone_self_posterior,final_self_posterior_margin,final_identity_fragmentation,whole_run_self_fragmentation,initial_identity_retained_at_end,self_role_accuracy_all_stages,identity_continuity_score_v2,identity_continuity_score_legacy
7.0-p2,wheeled_robot,final_from_start,268,3-3-3-3,3,4,3,0.77777777777778,0.26666666666667,1.06666666666667,2.0,1.0,0.88888888888889,1.0,0.8,0.16666666666667,1,1.0,0.95114417074935,0.61508570827619,0.33605846247316,2,3,1.0,0.98809523809524,0.79202171572216,0.8406471010466
7.0-p2,wheeled_robot,reverse_curriculum,268,2-1-0-3,3,4,0,0.61904761904762,0.26666666666667,1.86666666666667,3.66666666666667,1.0,0.88888888888889,1.0,0.8,0.16666666666667,1,1.0,0.95722814225953,0.61844233698253,0.338785805277,2,4,1.0,0.98214285714286,0.79234899685862,0.8406471010466
7.0-p2,wheeled_robot,random_curriculum,268,1-2-0-3,3,4,0,0.61904761904762,0.26666666666667,1.86666666666667,3.66666666666667,1.0,0.88888888888889,1.0,0.8,0.16666666666667,1,1.0,0.95753371230076,0.61927183185801,0.33826188044276,2,4,1.0,0.98214285714286,0.79228612587851,0.8406471010466
7.0-p2,wheeled_robot,progressive_history_reset,268,0-1-2-3,3,4,0,0.0,0.0,4.2,0.0,0.0,0.88888888888889,1.0,0.8,0.16666666666667,1,0.98611111111111,0.91921265817895,0.60594473674159,0.31326792143736,2,5,0.0,0.98214285714286,0.78928685079786,0.8406471010466
7.0-p2,wheeled_robot,progressive_no_persistent_self,268,0-1-2-3,3,4,0,0.0,1.0,4.2,0.0,0.0,0.0,0.0,7.2,1.0,0,1.0,0.95370000513423,0.62064203636159,0.33305796877265,1,3,0.0,0.98809523809524,0.25996695625272,0.0
7.0-p2,drone,progressive_persistent,268,0-1-2-3,3,4,0,0.68253968253968,0.13333333333333,1.6,3.33333333333333,1.0,0.19444444444444,0.0,7.2,0.16666666666667,14,1.0,0.94615505316721,0.56550651100426,0.38064854216294,2,3,0.0,0.99404761904762,0.46880282505955,0.30555555555556
7.0-p2,drone,final_from_start,268,3-3-3-3,3,4,3,0.68253968253968,0.13333333333333,1.6,3.33333333333333,1.0,0.19444444444444,0.0,7.2,0.16666666666667,14,1.0,0.94565800582851,0.56624614108203,0.37941186474647,2,3,0.0,0.98809523809524,0.46865442376958,0.30555555555556
7.0-p2,drone,reverse_curriculum,268,2-1-0-3,3,4,0,0.68253968253968,0.13333333333333,1.6,3.33333333333333,1.0,0.19444444444444,0.0,7.2,0.16666666666667,14,1.0,0.94578366004376,0.56597796383063,0.37980569621313,2,3,0.0,0.98809523809524,0.46870168354558,0.30555555555556
7.0-p2,drone,random_curriculum,268,1-2-0-3,3,4,0,0.68253968253968,0.13333333333333,1.6,3.33333333333333,1.0,0.19444444444444,0.0,7.2,0.16666666666667,14,1.0,0.94576164615114,0.56611393262388,0.37964771352726,2,3,0.0,0.99404761904762,0.46868272562327,0.30555555555556
7.0-p2,drone,progressive_history_reset,268,0-1-2-3,3,4,0,0.0,0.0,4.2,0.0,0.0,0.19444444444444,0.0,7.2,0.16666666666667,14,1.0,0.94342936089215,0.56601888874499,0.37741047214716,2,5,0.0,0.98214285714286,0.46841425665766,0.30555555555556
7.0-p2,drone,progressive_no_persistent_self,268,0-1-2-3,3,4,0,0.0,1.0,4.2,0.0,0.0,0.0,0.0,7.2,1.0,0,1.0,0.95333424403021,0.61921322740214,0.33412101662806,1,3,1.0,0.98809523809524,0.26009452199537,0.0
7.0-p2,virtual_avatar,progressive_persistent,268,0-1-2-3,3,4,0,0.71428571428571,0.4,1.33333333333333,2.33333333333333,1.0,0.19444444444444,0.0,7.2,0.0,14,1.0,0.94216144710059,0.61340146607949,0.32875998102109,2,4,0.0,0.98809523809524,0.49590953105586,0.34722222222222
7.0-p2,virtual_avatar,final_from_start,268,3-3-3-3,3,4,3,0.71428571428571,0.4,1.33333333333333,2.33333333333333,1.0,0.19444444444444,0.0,7.2,0.0,14,1.0,0.94156572255961,0.61374599140574,0.32781973115387,2,4,0.0,0.98809523809524,0.4957967010718,0.34722222222222
7.0-p2,virtual_avatar,reverse_curriculum,268,2-1-0-3,3,4,0,0.71428571428571,0.4,1.33333333333333,2.33333333333333,1.0,0.19444444444444,0.0,7.2,0.0,14,1.0,0.94201903885455,0.61361956656576,0.3283994722888,2,4,0.0,0.98809523809524,0.49586627000799,0.34722222222222
7.0-p2,virtual_avatar,random_curriculum,268,1-2-0-3,3,4,0,0.71428571428571,0.4,1.33333333333333,2.33333333333333,1.0,0.19444444444444,0.0,7.2,0.0,14,1.0,0.94172630225054,0.61349002625915,0.32823627599139,2,4,0.0,0.98809523809524,0.4958466864523,0.34722222222222
7.0-p2,virtual_avatar,progressive_history_reset,268,0-1-2-3,3,4,0,0.0,0.0,4.2,0.0,0.0,0.88888888888889,1.0,0.8,0.16666666666667,1,1.0,0.95425413424069,0.61684855716907,0.33740557707162,2,5,0.0,0.98214285714286,0.79218336947397,0.8406471010466
7.0-p2,virtual_avatar,progressive_no_persistent_self,268,0-1-2-3,3,4,0,0.0,1.0,4.2,0.0,0.0,0.0,0.0,7.2,1.0,0,1.0,0.95384531642377,0.62181823514388,0.33202708127989,1,3,0.0,0.98809523809524,0.25984324975359,0.0
7.0-p2,ground_creature,progressive_persistent,269,0-1-2-3,3,4,0,0.61904761904762,0.26666666666667,1.86666666666667,3.66666666666667,1.0,0.88888888888889,1.0,0.8,0.16666666666667,1,1.0,0.95848947366627,0.61956763274808,0.33892184091819,2,3,1.0,0.99404761904762,0.79236532113556,0.8406471010466
7.0-p2,ground_creature,final_from_start,269,3-3-3-3,3,4,3,0.61904761904762,0.26666666666667,1.86666666666667,3.66666666666667,1.0,0.88888888888889,1.0,0.8,0.16666666666667,1,1.0,0.95827485640999,0.61960881895996,0.33866603745003,2,3,1.0,0.99404761904762,0.79233462471938,0.8406471010466
7.0-p2,ground_creature,reverse_curriculum,269,2-1-0-3,3,4,0,0.61904761904762,0.26666666666667,1.86666666666667,3.66666666666667,1.0,0.88888888888889,1.0,0.8,0.16666666666667,1,1.0,0.95811240451401,0.61922715685841,0.33888524765561,2,3,1.0,0.99404761904762,0.79236092994405,0.8406471010466
7.0-p2,ground_creature,random_curriculum,269,1-2-0-3,3,4,0,0.61904761904762,0.26666666666667,1.86666666666667,3.66666666666667,1.0,0.88888888888889,1.0,0.8,0.16666666666667,1,1.0,0.95839678885261,0.61994764761843,0.33844914123419,2,3,1.0,0.99404761904762,0.79230859717348,0.8406471010466
7.0-p2,ground_creature,progressive_history_reset,269,0-1-2-3,3,4,0,0.0,0.0,4.2,0.0,0.0,0.88888888888889,1.0,0.8,0.16666666666667,1,0.98611111111111,0.919389495254,0.6071872101645,0.31220228508951,2,5,0.0,0.98214285714286,0.78915897443612,0.8406471010466
7.0-p2,ground_creature,progressive_no_persistent_self,269,0-1-2-3,3,4,0,0.0,1.0,4.2,0.0,0.0,0.0,0.0,7.2,1.0,0,0.98611111111111,0.90878567632293,0.6212426645656,0.28754301175734,1,3,0.0,0.99404761904762,0.25450516141088,0.0
7.0-p2,wheeled_robot,progressive_persistent,269,0-1-2-3,3,4,0,0.77777777777778,0.26666666666667,1.06666666666667,2.0,1.0,0.88888888888889,1.0,0.8,0.16666666666667,1,1.0,0.95512695626845,0.61664625863567,0.33848069763278,2,2,1.0,0.99404761904762,0.79231238394131,0.8406471010466
7.0-p2,wheeled_robot,final_from_start,269,3-3-3-3,3,4,3,0.77777777777778,0.26666666666667,1.06666666666667,2.0,1.0,0.88888888888889,1.0,0.8,0.16666666666667,1,1.0,0.95492702563177,0.61728788488581,0.33763914074596,2,2,1.0,0.98809523809524,0.79221139711489,0.8406471010466
7.0-p2,wheeled_robot,reverse_curriculum,269,2-1-0-3,3,4,0,0.61904761904762,0.26666666666667,1.86666666666667,3.66666666666667,1.0,0.19444444444444,0.0,7.2,0.0,14,1.0,0.94770612694554,0.61219356054493,0.33551256640061,2,3,0.0,0.98809523809524,0.49671984130141,0.34722222222222
7.0-p2,wheeled_robot,random_curriculum,269,1-2-0-3,3,4,0,0.61904761904762,0.26666666666667,1.86666666666667,3.66666666666667,1.0,0.19444444444444,0.0,7.2,0.0,14,1.0,0.94805768238792,0.61256467244953,0.33549300993839,2,4,0.0,0.98214285714286,0.49671749452594,0.34722222222222
7.0-p2,wheeled_robot,progressive_history_reset,269,0-1-2-3,3,4,0,0.0,0.0,4.2,0.0,0.0,0.88888888888889,1.0,0.8,0.16666666666667,1,1.0,0.95336813159228,0.61694091786364,0.33642721372864,2,5,0.0,0.98214285714286,0.79206596587282,0.8406471010466
7.0-p2,wheeled_robot,progressive_no_persistent_self,269,0-1-2-3,3,4,0,0.0,1.0,4.2,0.0,0.0,0.0,0.0,7.2,1.0,0,1.0,0.95380604305674,0.62059310829727,0.33321293475947,1,3,1.0,0.98809523809524,0.25998555217114,0.0
7.0-p2,drone,progressive_persistent,269,0-1-2-3,3,4,0,0.52380952380952,0.26666666666667,2.4,5.0,1.0,0.19444444444444,0.0,7.2,0.16666666666667,14,1.0,0.94517017565137,0.62020594060993,0.32496423504144,2,3,0.0,0.99404761904762,0.46212070820497,0.30555555555556
7.0-p2,drone,final_from_start,269,3-3-3-3,3,4,3,0.52380952380952,0.26666666666667,2.4,5.0,1.0,0.19444444444444,0.0,7.2,0.16666666666667,14,1.0,0.94515281158796,0.62046539288719,0.32468741870077,2,3,0.0,0.98809523809524,0.46208749024409,0.30555555555556
7.0-p2,drone,reverse_curriculum,269,2-1-0-3,3,4,0,0.71428571428571,0.4,1.33333333333333,2.33333333333333,1.0,0.19444444444444,0.0,7.2,0.16666666666667,14,1.0,0.94412894334951,0.56613935063453,0.37798959271498,2,4,0.0,0.98214285714286,0.4684837511258,0.30555555555556
7.0-p2,drone,random_curriculum,269,1-2-0-3,3,4,0,0.52380952380952,0.26666666666667,2.4,5.0,1.0,0.19444444444444,0.0,7.2,0.16666666666667,14,1.0,0.94507645589498,0.62032358950532,0.32475286638966,2,3,0.0,0.99404761904762,0.46209534396676,0.30555555555556
7.0-p2,drone,progressive_history_reset,269,0-1-2-3,3,4,0,0.0,0.0,4.2,0.0,0.0,0.19444444444444,0.0,7.2,0.16666666666667,14,1.0,0.94382930622802,0.56562301923027,0.37820628699774,2,5,0.0,0.98214285714286,0.46850975443973,0.30555555555556
7.0-p2,drone,progressive_no_persistent_self,269,0-1-2-3,3,4,0,0.0,1.0,4.2,0.0,0.0,0.0,0.0,7.2,1.0,0,1.0,0.95370187299165,0.61916703137426,0.33453484161738,1,3,1.0,0.98809523809524,0.26014418099409,0.0
7.0-p2,virtual_avatar,progressive_persistent,269,0-1-2-3,3,4,0,0.71428571428571,0.4,1.33333333333333,2.33333333333333,1.0,0.88888888888889,1.0,0.8,0.16666666666667,1,1.0,0.95829630281331,0.61966555429345,0.33863074851986,2,3,1.0,0.98809523809524,0.79233039004776,0.8406471010466
7.0-p2,virtual_avatar,final_from_start,269,3-3-3-3,3,4,3,0.71428571428571,0.4,1.33333333333333,2.33333333333333,1.0,0.88888888888889,1.0,0.8,0.16666666666667,1,1.0,0.95862033782759,0.61974454509627,0.33887579273132,2,3,1.0,0.98809523809524,0.79235979535314,0.8406471010466
7.0-p2,virtual_avatar,reverse_curriculum,269,2-1-0-3,3,4,0,0.77777777777778,0.26666666666667,1.06666666666667,2.0,1.0,0.88888888888889,1.0,0.8,0.16666666666667,1,1.0,0.95890199940861,0.62017436577518,0.33872763363343,2,3,1.0,0.99404761904762,0.79234201626139,0.8406471010466
7.0-p2,virtual_avatar,random_curriculum,269,1-2-0-3,3,4,0,0.71428571428571,0.4,1.33333333333333,2.33333333333333,1.0,0.88888888888889,1.0,0.8,0.16666666666667,1,1.0,0.95784553191531,0.61993141578792,0.3379141161274,2,3,1.0,0.98809523809524,0.79224439416067,0.8406471010466
7.0-p2,virtual_avatar,progressive_history_reset,269,0-1-2-3,3,4,0,0.0,0.0,4.2,0.0,0.0,0.88888888888889,1.0,0.8,0.16666666666667,1,0.98611111111111,0.91979777972871,0.60689131319157,0.31290646653714,2,5,0.0,0.98214285714286,0.78924347620984,0.8406471010466
7.0-p2,virtual_avatar,progressive_no_persistent_self,269,0-1-2-3,3,4,0,0.0,1.0,4.2,0.0,0.0,0.0,0.0,7.2,1.0,0,0.98611111111111,0.90907873056662,0.62173385877427,0.28734487179236,1,4,0.0,0.98809523809524,0.25448138461508,0.0
7.0-p2,ground_creature,progressive_persistent,270,0-1-2-3,3,4,0,0.77777777777778,0.26666666666667,1.06666666666667,2.0,1.0,0.19444444444444,0.0,7.2,0.16666666666667,14,1.0,0.9464513565515,0.56737601506439,0.37907534148711,2,2,0.0,0.99404761904762,0.46861404097845,0.30555555555556
7.0-p2,ground_creature,final_from_start,270,3-3-3-3,3,4,3,0.77777777777778,0.26666666666667,1.06666666666667,2.0,1.0,0.19444444444444,0.0,7.2,0.16666666666667,14,1.0,0.94657593342365,0.56698451023367,0.37959142318998,2,2,0.0,0.99404761904762,0.4686759707828,0.30555555555556
7.0-p2,ground_creature,reverse_curriculum,270,2-1-0-3,3,4,0,0.61904761904762,0.26666666666667,1.86666666666667,3.66666666666667,1.0,0.19444444444444,0.0,7.2,0.0,14,1.0,0.94841418504379,0.61268287699185,0.33573130805194,2,4,0.0,0.98214285714286,0.49674609029957,0.34722222222222
7.0-p2,ground_creature,random_curriculum,270,0-1-2-3,3,4,0,0.77777777777778,0.26666666666667,1.06666666666667,2.0,1.0,0.19444444444444,0.0,7.2,0.16666666666667,14,1.0,0.94628068085558,0.56731107748821,0.37896960336737,2,2,0.0,0.99404761904762,0.46860135240408,0.30555555555556
7.0-p2,ground_creature,progressive_history_reset,270,0-1-2-3,3,4,0,0.0,0.0,4.2,0.0,0.0,0.19444444444444,0.0,7.2,0.16666666666667,14,1.0,0.94391150339168,0.56699801612578,0.3769134872659,2,5,0.0,0.98214285714286,0.46835461847191,0.30555555555556
7.0-p2,ground_creature,progressive_no_persistent_self,270,0-1-2-3,3,4,0,0.0,1.0,4.2,0.0,0.0,0.0,0.0,7.2,1.0,0,1.0,0.95304510543577,0.62152633088495,0.33151877455082,1,3,1.0,0.98809523809524,0.2597822529461,0.0
7.0-p2,wheeled_robot,progressive_persistent,270,0-1-2-3,3,4,0,0.52380952380952,0.26666666666667,2.4,5.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0.96194704703197,0.61445579208685,0.34749125494512,1,3,1.0,0.99404761904762,0.92169895059341,1.0
7.0-p2,wheeled_robot,final_from_start,270,3-3-3-3,3,4,3,0.52380952380952,0.26666666666667,2.4,5.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0.96171032478185,0.614364581848,0.34734574293385,1,3,1.0,0.98809523809524,0.92168148915206,1.0
7.0-p2,wheeled_robot,reverse_curriculum,270,2-1-0-3,3,4,0,0.52380952380952,0.26666666666667,2.4,5.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0.96167686628108,0.61420253623399,0.34747433004708,1,3,1.0,0.99404761904762,0.92169691960565,1.0
7.0-p2,wheeled_robot,random_curriculum,270,0-1-2-3,3,4,0,0.52380952380952,0.26666666666667,2.4,5.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0.96186377459764,0.61436186137685,0.34750191322079,1,3,1.0,0.99404761904762,0.92170022958649,1.0
7.0-p2,wheeled_robot,progressive_history_reset,270,0-1-2-3,3,4,0,0.0,0.0,4.2,0.0,0.0,0.88888888888889,1.0,0.8,0.16666666666667,1,1.0,0.95349637724701,0.61668620567848,0.33681017156853,2,5,0.0,0.98214285714286,0.7921119208136,0.8406471010466
7.0-p2,wheeled_robot,progressive_no_persistent_self,270,0-1-2-3,3,4,0,0.0,1.0,4.2,0.0,0.0,0.0,0.0,7.2,1.0,0,1.0,0.95357141834751,0.62114060619142,0.33243081215608,1,3,1.0,0.98809523809524,0.25989169745873,0.0
7.0-p2,drone,progressive_persistent,270,0-1-2-3,3,4,0,0.77777777777778,0.26666666666667,1.06666666666667,2.0,1.0,0.88888888888889,1.0,0.8,0.16666666666667,1,0.98611111111111,0.91858830597856,0.60553322633097,0.31305507964759,2,4,1.0,0.99404761904762,0.78926130978309,0.8406471010466
7.0-p2,drone,final_from_start,270,3-3-3-3,3,4,3,0.71428571428571,0.4,1.33333333333333,2.33333333333333,1.0,0.88888888888889,1.0,0.8,0.16666666666667,1,0.98611111111111,0.91863277608328,0.6061397494952,0.31249302658808,2,4,1.0,0.98809523809524,0.78919386341595,0.8406471010466
7.0-p2,drone,reverse_curriculum,270,2-1-0-3,3,4,0,0.68253968253968,0.26666666666667,1.6,3.33333333333333,1.0,1.0,1.0,0.0,0.0,0,1.0,0.96087555006096,0.61387515458405,0.34700039547691,1,3,1.0,0.98809523809524,0.92164004745723,1.0
7.0-p2,drone,random_curriculum,270,0-1-2-3,3,4,0,0.77777777777778,0.26666666666667,1.06666666666667,2.0,1.0,0.88888888888889,1.0,0.8,0.16666666666667,1,0.98611111111111,0.91816842357192,0.60558610651929,0.31258231705262,2,4,1.0,0.99404761904762,0.78920457827169,0.8406471010466
7.0-p2,drone,progressive_history_reset,270,0-1-2-3,3,4,0,0.0,0.0,4.2,0.0,0.0,0.88888888888889,1.0,0.8,0.16666666666667,1,1.0,0.95340027560463,0.61544805334293,0.3379522222617,2,5,0.0,0.98214285714286,0.79224896689678,0.8406471010466
7.0-p2,drone,progressive_no_persistent_self,270,0-1-2-3,3,4,0,0.0,1.0,4.2,0.0,0.0,0.0,0.0,7.2,1.0,0,1.0,0.95336656476859,0.61956432119491,0.33380224357368,1,3,0.0,0.98809523809524,0.26005626922884,0.0
7.0-p2,virtual_avatar,progressive_persistent,270,0-1-2-3,3,4,0,0.71428571428571,0.4,1.33333333333333,2.33333333333333,1.0,0.81944444444444,1.0,0.0,0.0,5,1.0,0.95878547863969,0.61365697635123,0.34512850228846,2,3,0.0,0.98809523809524,0.84537375360795,0.90972222222222
7.0-p2,virtual_avatar,final_from_start,270,3-3-3-3,3,4,3,0.71428571428571,0.4,1.33333333333333,2.33333333333333,1.0,0.81944444444444,1.0,0.0,0.0,5,1.0,0.95829931020788,0.61426597775212,0.34403333245576,2,3,0.0,0.98809523809524,0.84524233322802,0.90972222222222
7.0-p2,virtual_avatar,reverse_curriculum,270,2-1-0-3,3,4,0,0.71428571428571,0.4,1.33333333333333,2.33333333333333,1.0,0.81944444444444,1.0,0.0,0.0,5,1.0,0.95848185376177,0.6124471200295,0.34603473373227,2,4,0.0,0.98214285714286,0.84548250138121,0.90972222222222
7.0-p2,virtual_avatar,random_curriculum,270,0-1-2-3,3,4,0,0.71428571428571,0.4,1.33333333333333,2.33333333333333,1.0,0.81944444444444,1.0,0.0,0.0,5,1.0,0.95879310661381,0.61385336155439,0.34493974505942,2,3,0.0,0.98809523809524,0.84535110274046,0.90972222222222
7.0-p2,virtual_avatar,progressive_history_reset,270,0-1-2-3,3,4,0,0.0,0.0,4.2,0.0,0.0,0.81944444444444,1.0,0.0,0.0,5,1.0,0.95835637479822,0.60572946887377,0.35262690592444,2,5,0.0,0.98214285714286,0.84627356204427,0.90972222222222
7.0-p2,virtual_avatar,progressive_no_persistent_self,270,0-1-2-3,3,4,0,0.0,1.0,4.2,0.0,0.0,0.0,0.0,7.2,1.0,0,0.98611111111111,0.90891710971432,0.62202438294461,0.28689272676971,1,4,0.0,0.98809523809524,0.25442712721237,0.0
7.0-p2,ground_creature,progressive_persistent,271,0-1-2-3,3,4,0,0.71428571428571,0.4,1.33333333333333,2.33333333333333,1.0,0.88888888888889,1.0,0.8,0.16666666666667,1,1.0,0.95135593754198,0.61573190493596,0.33562403260602,2,3,1.0,0.99404761904762,0.7919695841381,0.8406471010466
7.0-p2,ground_creature,final_from_start,271,3-3-3-3,3,4,3,0.61904761904762,0.26666666666667,1.86666666666667,3.66666666666667,1.0,0.19444444444444,0.0,7.2,0.0,14,1.0,0.94881133865975,0.61414805376405,0.3346632848957,2,3,0.0,0.99404761904762,0.49661792752082,0.34722222222222
7.0-p2,ground_creature,reverse_curriculum,271,2-1-0-3,3,4,0,0.71428571428571,0.4,1.33333333333333,2.33333333333333,1.0,0.88888888888889,1.0,0.8,0.16666666666667,1,1.0,0.9512261289034,0.6152570587061,0.33596907019729,2,4,1.0,0.98809523809524,0.79201098864905,0.8406471010466
7.0-p2,ground_creature,random_curriculum,271,1-0-2-3,3,4,0,0.71428571428571,0.4,1.33333333333333,2.33333333333333,1.0,0.88888888888889,1.0,0.8,0.16666666666667,1,1.0,0.95105345794441,0.61529039283085,0.33576306511356,2,3,1.0,0.99404761904762,0.79198626803901,0.8406471010466
7.0-p2,ground_creature,progressive_history_reset,271,0-1-2-3,3,4,0,0.0,0.0,4.2,0.0,0.0,0.88888888888889,1.0,0.8,0.16666666666667,1,1.0,0.95355363555763,0.61645557993592,0.33709805562172,2,5,0.0,0.98214285714286,0.79214646689999,0.8406471010466
7.0-p2,ground_creature,progressive_no_persistent_self,271,0-1-2-3,3,4,0,0.0,1.0,4.2,0.0,0.0,0.0,0.0,7.2,1.0,0,1.0,0.95387705160818,0.62160609484724,0.33227095676094,1,2,1.0,0.99404761904762,0.25987251481131,0.0
7.0-p2,wheeled_robot,progressive_persistent,271,0-1-2-3,3,4,0,0.77777777777778,0.26666666666667,1.06666666666667,2.0,1.0,0.88888888888889,1.0,0.8,0.16666666666667,1,0.98611111111111,0.91881726537736,0.60677574986315,0.31204151551421,2,4,1.0,0.99404761904762,0.78913968208708,0.8406471010466
7.0-p2,wheeled_robot,final_from_start,271,3-3-3-3,3,4,3,0.71428571428571,0.4,1.33333333333333,2.33333333333333,1.0,0.88888888888889,1.0,0.8,0.16666666666667,1,0.98611111111111,0.91899782251123,0.60612273391057,0.31287508860066,2,4,1.0,0.98809523809524,0.78923971085746,0.8406471010466
7.0-p2,wheeled_robot,reverse_curriculum,271,2-1-0-3,3,4,0,0.68253968253968,0.26666666666667,1.6,3.33333333333333,1.0,0.19444444444444,0.0,7.2,0.0,14,1.0,0.94740110169767,0.61390912797455,0.33349197372312,2,3,0.0,0.99404761904762,0.49647737018011,0.34722222222222
7.0-p2,wheeled_robot,random_curriculum,271,1-0-2-3,3,4,0,0.77777777777778,0.26666666666667,1.06666666666667,2.0,1.0,0.88888888888889,1.0,0.8,0.16666666666667,1,0.98611111111111,0.91954114306533,0.60683352673202,0.31270761633331,2,4,1.0,0.99404761904762,0.78921961418538,0.8406471010466
7.0-p2,wheeled_robot,progressive_history_reset,271,0-1-2-3,3,4,0,0.0,0.0,4.2,0.0,0.0,0.88888888888889,1.0,0.8,0.16666666666667,1,1.0,0.95385941118412,0.61648517911052,0.33737423207359,2,5,0.0,0.98214285714286,0.79217960807421,0.8406471010466
7.0-p2,wheeled_robot,progressive_no_persistent_self,271,0-1-2-3,3,4,0,0.0,1.0,4.2,0.0,0.0,0.0,0.0,7.2,1.0,0,1.0,0.95416782696603,0.62083352670159,0.33333430026444,1,3,0.0,0.98809523809524,0.26000011603173,0.0
7.0-p2,drone,progressive_persistent,271,0-1-2-3,3,4,0,0.71428571428571,0.4,1.33333333333333,2.33333333333333,1.0,1.0,1.0,0.0,0.0,0,1.0,0.96091048966162,0.61359732019142,0.3473131694702,1,3,1.0,0.98809523809524,0.92167758033642,1.0
7.0-p2,drone,final_from_start,271,3-3-3-3,3,4,3,0.71428571428571,0.4,1.33333333333333,2.33333333333333,1.0,1.0,1.0,0.0,0.0,0,1.0,0.96108090474849,0.61395921403608,0.34712169071242,1,3,1.0,0.98214285714286,0.92165460288549,1.0
7.0-p2,drone,reverse_curriculum,271,2-1-0-3,3,4,0,0.71428571428571,0.4,1.33333333333333,2.33333333333333,1.0,1.0,1.0,0.0,0.0,0,1.0,0.96077094161772,0.61388827880632,0.34688266281139,1,3,1.0,0.98214285714286,0.92162591953737,1.0
7.0-p2,drone,random_curriculum,271,1-0-2-3,3,4,0,0.71428571428571,0.4,1.33333333333333,2.33333333333333,1.0,1.0,1.0,0.0,0.0,0,1.0,0.96114362503391,0.61417719337596,0.34696643165794,1,3,1.0,0.98809523809524,0.92163597179895,1.0
7.0-p2,drone,progressive_history_reset,271,0-1-2-3,3,4,0,0.0,0.0,4.2,0.0,0.0,0.88888888888889,1.0,0.8,0.16666666666667,1,1.0,0.95321747380755,0.61587275965568,0.33734471415187,2,5,0.0,0.98214285714286,0.7921760659236,0.8406471010466
7.0-p2,drone,progressive_no_persistent_self,271,0-1-2-3,3,4,0,0.0,1.0,4.2,0.0,0.0,0.0,0.0,7.2,1.0,0,1.0,0.9539664192313,0.61961712154916,0.33434929768213,1,3,0.0,0.98809523809524,0.26012191572186,0.0
7.0-p2,virtual_avatar,progressive_persistent,271,0-1-2-3,3,4,0,0.68253968253968,0.13333333333333,1.6,3.33333333333333,1.0,1.0,1.0,0.0,0.0,0,1.0,0.9629410454528,0.6141815239304,0.3487595215224,1,3,1.0,0.99404761904762,0.92185114258269,1.0
7.0-p2,virtual_avatar,final_from_start,271,3-3-3-3,3,4,3,0.71428571428571,0.4,1.33333333333333,2.33333333333333,1.0,1.0,1.0,0.0,0.0,0,1.0,0.96276158968375,0.61407795093515,0.3486836387486,1,3,1.0,0.98809523809524,0.92184203664983,1.0
7.0-p2,virtual_avatar,reverse_curriculum,271,2-1-0-3,3,4,0,0.71428571428571,0.4,1.33333333333333,2.33333333333333,1.0,1.0,1.0,0.0,0.0,0,1.0,0.96296145958211,0.61226711710282,0.35069434247929,1,4,1.0,0.98214285714286,0.92208332109751,1.0
7.0-p2,virtual_avatar,random_curriculum,271,1-0-2-3,3,4,0,0.71428571428571,0.4,1.33333333333333,2.33333333333333,1.0,1.0,1.0,0.0,0.0,0,1.0,0.96244063459633,0.61413439909217,0.34830623550417,1,3,1.0,0.98809523809524,0.9217967482605,1.0
7.0-p2,virtual_avatar,progressive_history_reset,271,0-1-2-3,3,4,0,0.0,0.0,4.2,0.0,0.0,0.88888888888889,1.0,0.8,0.16666666666667,1,0.98611111111111,0.91920136045753,0.60703673476746,0.31216462569007,2,5,0.0,0.98214285714286,0.78915445530819,0.8406471010466
7.0-p2,virtual_avatar,progressive_no_persistent_self,271,0-1-2-3,3,4,0,0.0,1.0,4.2,0.0,0.0,0.0,0.0,7.2,1.0,0,0.98611111111111,0.90980590930397,0.62225773770197,0.287548171602,1,4,0.0,0.98809523809524,0.25450578059224,0.0
7.0-p2,ground_creature,progressive_persistent,272,0-1-2-3,3,4,0,0.77777777777778,0.26666666666667,1.06666666666667,2.0,1.0,0.19444444444444,0.0,7.2,0.16666666666667,14,0.98611111111111,0.9007661498072,0.56694322660716,0.33382292320004,2,4,0.0,0.99404761904762,0.463183750784,0.30555555555556
7.0-p2,ground_creature,final_from_start,272,3-3-3-3,3,4,3,0.77777777777778,0.26666666666667,1.06666666666667,2.0,1.0,0.19444444444444,0.0,7.2,0.16666666666667,14,0.98611111111111,0.90115304194664,0.56695525895817,0.33419778298848,2,4,0.0,0.99404761904762,0.46322873395862,0.30555555555556
7.0-p2,ground_creature,reverse_curriculum,272,2-1-0-3,3,4,0,0.68253968253968,0.26666666666667,1.6,3.33333333333333,1.0,0.19444444444444,0.0,7.2,0.0,14,1.0,0.94714590510605,0.61434338557982,0.33280251952622,2,3,0.0,0.99404761904762,0.49639463567648,0.34722222222222
