protocol_version,profile,condition,seed,schedule,training_transition_count,matched_change_point_events,sham_change_point_events,training_transition_retention,training_transition_lure_error,training_transition_recovery_latency,training_transition_identity_switches,stage_identity_chain_score,final_identity_retention,final_identity_recovered,final_identity_recovery_latency,final_old_signature_clone_capture,final_identity_switches,final_self_role_accuracy,final_self_posterior,final_clone_self_posterior,final_self_posterior_margin,final_identity_fragmentation,whole_run_self_fragmentation,initial_identity_retained_at_end,self_role_accuracy_all_stages,identity_continuity_score_v2,identity_continuity_score_legacy,confirmatory_release,phase
7.0-p2,ground_creature,progressive_persistent,283,0-1-2-3,3,4,0,0.61904761904762,0.26666666666667,1.86666666666667,3.66666666666667,1.0,1.0,1.0,0.0,0.0,0,1.0,0.96299832736002,0.61424721493564,0.34875111242438,1,3,1.0,0.99404761904762,0.92185013349093,1.0,7.0-r1,heldout
7.0-p2,ground_creature,progressive_no_persistent_self,283,0-1-2-3,3,4,0,0.0,1.0,4.2,0.0,0.0,0.0,0.0,7.2,1.0,0,0.98611111111111,0.91176158334823,0.62237784787708,0.28938373547115,1,3,0.0,0.99404761904762,0.25472604825654,0.0,7.0-r1,heldout
7.0-p2,ground_creature,progressive_history_reset,283,0-1-2-3,3,4,0,0.0,0.0,4.2,0.0,0.0,1.0,1.0,0.0,0.0,0,1.0,0.96275793728648,0.6071248575115,0.35563307977498,1,4,0.0,0.98214285714286,0.922675969573,1.0,7.0-r1,heldout
7.0-p2,wheeled_robot,progressive_persistent,283,0-1-2-3,3,4,0,0.68253968253968,0.13333333333333,1.6,3.33333333333333,1.0,0.88888888888889,1.0,0.8,0.16666666666667,1,1.0,0.95575128039897,0.61784485221256,0.33790642818641,2,3,1.0,0.99404761904762,0.79224347160775,0.8406471010466,7.0-r1,heldout
7.0-p2,wheeled_robot,progressive_no_persistent_self,283,0-1-2-3,3,4,0,0.0,1.0,4.2,0.0,0.0,0.0,0.0,7.2,1.0,0,1.0,0.95447821603411,0.62134665724259,0.33313155879152,1,3,1.0,0.98809523809524,0.25997578705498,0.0,7.0-r1,heldout
7.0-p2,wheeled_robot,progressive_history_reset,283,0-1-2-3,3,4,0,0.0,0.0,4.2,0.0,0.0,0.88888888888889,1.0,0.8,0.16666666666667,1,1.0,0.95495050820339,0.61732197210005,0.33762853610334,2,5,0.0,0.98214285714286,0.79221012455778,0.8406471010466,7.0-r1,heldout
7.0-p2,drone,progressive_persistent,283,0-1-2-3,3,4,0,0.71428571428571,0.4,1.33333333333333,2.33333333333333,1.0,1.0,1.0,0.0,0.0,0,1.0,0.96176738045505,0.61520376953594,0.34656361091911,1,3,1.0,0.98809523809524,0.92158763331029,1.0,7.0-r1,heldout
7.0-p2,drone,progressive_no_persistent_self,283,0-1-2-3,3,4,0,0.0,1.0,4.2,0.0,0.0,0.0,0.0,7.2,1.0,0,1.0,0.95433291255496,0.6203505990176,0.33398231353736,1,3,0.0,0.98809523809524,0.26007787762448,0.0,7.0-r1,heldout
7.0-p2,drone,progressive_history_reset,283,0-1-2-3,3,4,0,0.0,0.0,4.2,0.0,0.0,0.88888888888889,1.0,0.8,0.16666666666667,1,1.0,0.95418163355248,0.61652174307163,0.33765989048085,2,5,0.0,0.98214285714286,0.79221388708308,0.8406471010466,7.0-r1,heldout
7.0-p2,virtual_avatar,progressive_persistent,283,0-1-2-3,3,4,0,0.71428571428571,0.4,1.33333333333333,2.66666666666667,1.0,1.0,1.0,0.0,0.0,0,1.0,0.96317169444559,0.61516741227946,0.34800428216613,1,4,1.0,0.98214285714286,0.92176051385994,1.0,7.0-r1,heldout
7.0-p2,virtual_avatar,progressive_no_persistent_self,283,0-1-2-3,3,4,0,0.0,1.0,4.2,0.0,0.0,0.0,0.0,7.2,1.0,0,1.0,0.95441621338691,0.62282542310832,0.33159079027859,1,3,0.0,0.98809523809524,0.25979089483343,0.0,7.0-r1,heldout
7.0-p2,virtual_avatar,progressive_history_reset,283,0-1-2-3,3,4,0,0.0,0.0,4.2,0.0,0.0,0.88888888888889,1.0,0.8,0.16666666666667,1,1.0,0.95501016612653,0.6167736319702,0.33823653415634,2,5,0.0,0.98214285714286,0.79228308432414,0.8406471010466,7.0-r1,heldout
7.0-p2,ground_creature,progressive_persistent,284,0-1-2-3,3,4,0,0.80952380952381,0.4,0.8,1.0,1.0,0.88888888888889,1.0,0.8,0.16666666666667,1,0.98611111111111,0.92117516867289,0.60720344507678,0.31397172359611,2,4,1.0,0.98809523809524,0.78937130705691,0.8406471010466,7.0-r1,heldout
7.0-p2,ground_creature,progressive_no_persistent_self,284,0-1-2-3,3,4,0,0.0,1.0,4.2,0.0,0.0,0.0,0.0,7.2,1.0,0,1.0,0.95490838776285,0.62273149402685,0.332176893736,1,3,1.0,0.98809523809524,0.25986122724832,0.0,7.0-r1,heldout
7.0-p2,ground_creature,progressive_history_reset,284,0-1-2-3,3,4,0,0.0,0.0,4.2,0.0,0.0,0.88888888888889,1.0,0.8,0.16666666666667,1,1.0,0.95474131060545,0.61761513997937,0.33712617062607,2,5,0.0,0.98214285714286,0.79214984070051,0.8406471010466,7.0-r1,heldout
7.0-p2,wheeled_robot,progressive_persistent,284,0-1-2-3,3,4,0,0.68253968253968,0.13333333333333,1.6,3.33333333333333,1.0,0.19444444444444,0.0,7.2,0.16666666666667,14,1.0,0.94722885618279,0.56470970712401,0.38251914905878,2,3,0.0,0.99404761904762,0.46902729788705,0.30555555555556,7.0-r1,heldout
7.0-p2,wheeled_robot,progressive_no_persistent_self,284,0-1-2-3,3,4,0,0.0,1.0,4.2,0.0,0.0,0.0,0.0,7.2,1.0,0,1.0,0.95469490750595,0.62133040877693,0.33336449872902,1,3,1.0,0.98809523809524,0.26000373984748,0.0,7.0-r1,heldout
7.0-p2,wheeled_robot,progressive_history_reset,284,0-1-2-3,3,4,0,0.0,0.0,4.2,0.0,0.0,0.19444444444444,0.0,7.2,0.16666666666667,14,1.0,0.94513113763761,0.56424639848863,0.38088473914898,2,5,0.0,0.98214285714286,0.46883116869788,0.30555555555556,7.0-r1,heldout
7.0-p2,drone,progressive_persistent,284,0-1-2-3,3,4,0,0.71428571428571,0.4,1.33333333333333,2.33333333333333,1.0,0.19444444444444,0.0,7.2,0.0,14,1.0,0.94252284982193,0.61471537561609,0.32780747420585,2,4,0.0,0.98809523809524,0.49579523023803,0.34722222222222,7.0-r1,heldout
7.0-p2,drone,progressive_no_persistent_self,284,0-1-2-3,3,4,0,0.0,1.0,4.2,0.0,0.0,0.0,0.0,7.2,1.0,0,1.0,0.95446064455734,0.62049842997315,0.33396221458419,1,3,0.0,0.98809523809524,0.2600754657501,0.0,7.0-r1,heldout
7.0-p2,drone,progressive_history_reset,284,0-1-2-3,3,4,0,0.0,0.0,4.2,0.0,0.0,0.88888888888889,1.0,0.8,0.16666666666667,1,1.0,0.95391439722971,0.61625197704623,0.33766242018348,2,5,0.0,0.98214285714286,0.7922141906474,0.8406471010466,7.0-r1,heldout
7.0-p2,virtual_avatar,progressive_persistent,284,0-1-2-3,3,4,0,0.71428571428571,0.4,1.33333333333333,2.33333333333333,1.0,0.19444444444444,0.0,7.2,0.0,14,1.0,0.94345661769546,0.61472893368136,0.32872768401409,2,4,0.0,0.98809523809524,0.49590565541502,0.34722222222222,7.0-r1,heldout
7.0-p2,virtual_avatar,progressive_no_persistent_self,284,0-1-2-3,3,4,0,0.0,1.0,4.2,0.0,0.0,0.0,0.0,7.2,1.0,0,1.0,0.95484418757145,0.62266320187755,0.3321809856939,1,3,0.0,0.98809523809524,0.25986171828327,0.0,7.0-r1,heldout
7.0-p2,virtual_avatar,progressive_history_reset,284,0-1-2-3,3,4,0,0.0,0.0,4.2,0.0,0.0,0.88888888888889,1.0,0.8,0.16666666666667,1,1.0,0.95494488952747,0.61760193522501,0.33734295430246,2,5,0.0,0.98214285714286,0.79217585474167,0.8406471010466,7.0-r1,heldout
7.0-p2,ground_creature,progressive_persistent,285,0-1-2-3,3,4,0,0.68253968253968,0.13333333333333,1.6,3.33333333333333,1.0,0.88888888888889,1.0,0.8,0.16666666666667,1,1.0,0.95620208352525,0.61835118861502,0.33785089491023,2,3,1.0,0.99404761904762,0.79223680761461,0.8406471010466,7.0-r1,heldout
7.0-p2,ground_creature,progressive_no_persistent_self,285,0-1-2-3,3,4,0,0.0,1.0,4.2,0.0,0.0,0.0,0.0,7.2,1.0,0,1.0,0.95481903441555,0.6223982343212,0.33242080009434,1,3,1.0,0.98809523809524,0.25989049601132,0.0,7.0-r1,heldout
7.0-p2,ground_creature,progressive_history_reset,285,0-1-2-3,3,4,0,0.0,0.0,4.2,0.0,0.0,0.88888888888889,1.0,0.8,0.16666666666667,1,1.0,0.95505565982469,0.61697573623165,0.33807992359304,2,5,0.0,0.98214285714286,0.79226429105654,0.8406471010466,7.0-r1,heldout
7.0-p2,wheeled_robot,progressive_persistent,285,0-1-2-3,3,4,0,0.52380952380952,0.26666666666667,2.4,5.0,1.0,0.88888888888889,1.0,0.8,0.16666666666667,1,1.0,0.95933328014274,0.61976533481578,0.33956794532696,2,3,1.0,0.99404761904762,0.79244285366461,0.8406471010466,7.0-r1,heldout
7.0-p2,wheeled_robot,progressive_no_persistent_self,285,0-1-2-3,3,4,0,0.0,1.0,4.2,0.0,0.0,0.0,0.0,7.2,1.0,0,1.0,0.95501348302796,0.62221651668953,0.33279696633843,1,3,0.0,0.98809523809524,0.25993563596061,0.0,7.0-r1,heldout
7.0-p2,wheeled_robot,progressive_history_reset,285,0-1-2-3,3,4,0,0.0,0.0,4.2,0.0,0.0,0.88888888888889,1.0,0.8,0.16666666666667,1,1.0,0.95466065308155,0.61693662810844,0.33772402497311,2,5,0.0,0.98214285714286,0.79222158322215,0.8406471010466,7.0-r1,heldout
7.0-p2,drone,progressive_persistent,285,0-1-2-3,3,4,0,0.71428571428571,0.4,1.33333333333333,2.33333333333333,1.0,0.88888888888889,1.0,0.8,0.16666666666667,1,1.0,0.95845489775955,0.61913520703308,0.33931969072647,2,3,1.0,0.98809523809524,0.79241306311256,0.8406471010466,7.0-r1,heldout
7.0-p2,drone,progressive_no_persistent_self,285,0-1-2-3,3,4,0,0.0,1.0,4.2,0.0,0.0,0.0,0.0,7.2,1.0,0,1.0,0.95432217809853,0.62069505156948,0.33362712652904,1,3,0.0,0.98809523809524,0.26003525518349,0.0,7.0-r1,heldout
7.0-p2,drone,progressive_history_reset,285,0-1-2-3,3,4,0,0.0,0.0,4.2,0.0,0.0,0.88888888888889,1.0,0.8,0.16666666666667,1,1.0,0.95450223946957,0.61635444073077,0.3381477987388,2,5,0.0,0.98214285714286,0.79227243607404,0.8406471010466,7.0-r1,heldout
7.0-p2,virtual_avatar,progressive_persistent,285,0-1-2-3,3,4,0,0.61904761904762,0.26666666666667,1.86666666666667,3.66666666666667,1.0,0.88888888888889,1.0,0.8,0.16666666666667,1,1.0,0.95974814400598,0.62047818321692,0.33926996078906,2,3,1.0,0.99404761904762,0.79240709552007,0.8406471010466,7.0-r1,heldout
7.0-p2,virtual_avatar,progressive_no_persistent_self,285,0-1-2-3,3,4,0,0.0,1.0,4.2,0.0,0.0,0.0,0.0,7.2,1.0,0,0.98611111111111,0.91168299919957,0.62293602087369,0.28874697832588,1,3,0.0,0.99404761904762,0.25464963739911,0.0,7.0-r1,heldout
7.0-p2,virtual_avatar,progressive_history_reset,285,0-1-2-3,3,4,0,0.0,0.0,4.2,0.0,0.0,0.88888888888889,1.0,0.8,0.16666666666667,1,0.98611111111111,0.92167631188967,0.60742210875587,0.3142542031338,2,5,0.0,0.98214285714286,0.78940520460143,0.8406471010466,7.0-r1,heldout
7.0-p2,ground_creature,progressive_persistent,286,0-1-2-3,3,4,0,0.52380952380952,0.26666666666667,2.4,5.0,1.0,0.88888888888889,1.0,0.8,0.16666666666667,1,1.0,0.95966497924987,0.62014427165956,0.33952070759031,2,3,1.0,0.99404761904762,0.79243718513622,0.8406471010466,7.0-r1,heldout
7.0-p2,ground_creature,progressive_no_persistent_self,286,0-1-2-3,3,4,0,0.0,1.0,4.2,0.0,0.0,0.0,0.0,7.2,1.0,0,1.0,0.95454606787156,0.62221650671126,0.33232956116029,1,3,1.0,0.98809523809524,0.25987954733924,0.0,7.0-r1,heldout
7.0-p2,ground_creature,progressive_history_reset,286,0-1-2-3,3,4,0,0.0,0.0,4.2,0.0,0.0,0.88888888888889,1.0,0.8,0.16666666666667,1,1.0,0.95476896443104,0.61718721228372,0.33758175214732,2,5,0.0,0.98214285714286,0.79220451048306,0.8406471010466,7.0-r1,heldout
7.0-p2,wheeled_robot,progressive_persistent,286,0-1-2-3,3,4,0,0.71428571428571,0.4,1.33333333333333,2.33333333333333,1.0,0.19444444444444,0.0,7.2,0.0,14,1.0,0.94306902646642,0.61484940146975,0.32821962499667,2,4,0.0,0.98809523809524,0.49584468833293,0.34722222222222,7.0-r1,heldout
7.0-p2,wheeled_robot,progressive_no_persistent_self,286,0-1-2-3,3,4,0,0.0,1.0,4.2,0.0,0.0,0.0,0.0,7.2,1.0,0,1.0,0.95435585875628,0.62174385002964,0.33261200872664,1,3,0.0,0.98809523809524,0.2599134410472,0.0,7.0-r1,heldout
7.0-p2,wheeled_robot,progressive_history_reset,286,0-1-2-3,3,4,0,0.0,0.0,4.2,0.0,0.0,0.88888888888889,1.0,0.8,0.16666666666667,1,1.0,0.95477818770032,0.61722088619851,0.33755730150181,2,5,0.0,0.98214285714286,0.7922015764056,0.8406471010466,7.0-r1,heldout
7.0-p2,drone,progressive_persistent,286,0-1-2-3,3,4,0,0.80952380952381,0.4,0.8,1.0,1.0,0.19444444444444,0.0,7.2,0.16666666666667,14,0.98611111111111,0.90365265768627,0.56352150993711,0.34013114774916,2,4,0.0,0.98809523809524,0.4639407377299,0.30555555555556,7.0-r1,heldout
7.0-p2,drone,progressive_no_persistent_self,286,0-1-2-3,3,4,0,0.0,1.0,4.2,0.0,0.0,0.0,0.0,7.2,1.0,0,0.98611111111111,0.9120580333002,0.62001176957403,0.29204626372617,1,4,0.0,0.98809523809524,0.25504555164714,0.0,7.0-r1,heldout
7.0-p2,drone,progressive_history_reset,286,0-1-2-3,3,4,0,0.0,0.0,4.2,0.0,0.0,0.19444444444444,0.0,7.2,0.16666666666667,14,0.98611111111111,0.90276646516956,0.61143209234446,0.29133437282509,2,5,0.0,0.98214285714286,0.45808512473901,0.30555555555556,7.0-r1,heldout
7.0-p2,virtual_avatar,progressive_persistent,286,0-1-2-3,3,4,0,0.71428571428571,0.4,1.33333333333333,2.33333333333333,1.0,0.88888888888889,1.0,0.8,0.16666666666667,1,0.98611111111111,0.92217906676671,0.60741013750588,0.31476892926083,2,4,1.0,0.99404761904762,0.78946697173668,0.8406471010466,7.0-r1,heldout
7.0-p2,virtual_avatar,progressive_no_persistent_self,286,0-1-2-3,3,4,0,0.0,1.0,4.2,0.0,0.0,0.0,0.0,7.2,1.0,0,0.98611111111111,0.91210080884209,0.62279026718354,0.28931054165855,1,3,0.0,0.99404761904762,0.25471726499903,0.0,7.0-r1,heldout
7.0-p2,virtual_avatar,progressive_history_reset,286,0-1-2-3,3,4,0,0.0,0.0,4.2,0.0,0.0,0.88888888888889,1.0,0.8,0.16666666666667,1,0.98611111111111,0.92147725057701,0.60678594471931,0.3146913058577,2,5,0.0,0.98214285714286,0.7894576569283,0.8406471010466,7.0-r1,heldout
7.0-p2,ground_creature,progressive_persistent,287,0-1-2-3,3,4,0,0.68253968253968,0.26666666666667,1.6,3.33333333333333,1.0,0.19444444444444,0.0,7.2,0.0,14,1.0,0.94901995093863,0.61534402480877,0.33367592612986,2,3,0.0,0.99404761904762,0.49649944446892,0.34722222222222,7.0-r1,heldout
7.0-p2,ground_creature,progressive_no_persistent_self,287,0-1-2-3,3,4,0,0.0,1.0,4.2,0.0,0.0,0.0,0.0,7.2,1.0,0,1.0,0.95496951405199,0.62277646096728,0.33219305308471,1,3,0.0,0.98809523809524,0.25986316637017,0.0,7.0-r1,heldout
7.0-p2,ground_creature,progressive_history_reset,287,0-1-2-3,3,4,0,0.0,0.0,4.2,0.0,0.0,0.88888888888889,1.0,0.8,0.16666666666667,1,1.0,0.95533087524107,0.61753938204474,0.33779149319633,2,5,0.0,0.98214285714286,0.79222967940894,0.8406471010466,7.0-r1,heldout
7.0-p2,wheeled_robot,progressive_persistent,287,0-1-2-3,3,4,0,0.80952380952381,0.4,0.8,1.0,1.0,0.88888888888889,1.0,0.8,0.16666666666667,1,0.98611111111111,0.92175421527876,0.60641000112518,0.31534421415358,2,4,1.0,0.98809523809524,0.78953600592381,0.8406471010466,7.0-r1,heldout
7.0-p2,wheeled_robot,progressive_no_persistent_self,287,0-1-2-3,3,4,0,0.0,1.0,4.2,0.0,0.0,0.0,0.0,7.2,1.0,0,0.98611111111111,0.91163404311091,0.62157751411359,0.29005652899733,1,4,0.0,0.98809523809524,0.25480678347968,0.0,7.0-r1,heldout
7.0-p2,wheeled_robot,progressive_history_reset,287,0-1-2-3,3,4,0,0.0,0.0,4.2,0.0,0.0,0.88888888888889,1.0,0.8,0.16666666666667,1,0.98611111111111,0.92190090337256,0.60690162033912,0.31499928303344,2,5,0.0,0.98214285714286,0.78949461418939,0.8406471010466,7.0-r1,heldout
7.0-p2,drone,progressive_persistent,287,0-1-2-3,3,4,0,0.80952380952381,0.4,0.8,1.0,1.0,0.88888888888889,1.0,0.8,0.16666666666667,1,0.98611111111111,0.92113330087946,0.6060076479693,0.31512565291016,2,4,1.0,0.98809523809524,0.7895097785746,0.8406471010466,7.0-r1,heldout
7.0-p2,drone,progressive_no_persistent_self,287,0-1-2-3,3,4,0,0.0,1.0,4.2,0.0,0.0,0.0,0.0,7.2,1.0,0,1.0,0.95491313539167,0.62017594878592,0.33473718660575,1,3,0.0,0.98809523809524,0.26016846239269,0.0,7.0-r1,heldout
7.0-p2,drone,progressive_history_reset,287,0-1-2-3,3,4,0,0.0,0.0,4.2,0.0,0.0,0.88888888888889,1.0,0.8,0.16666666666667,1,1.0,0.95436920472059,0.61577916328997,0.33859004143061,2,5,0.0,0.98214285714286,0.79232550519705,0.8406471010466,7.0-r1,heldout
7.0-p2,virtual_avatar,progressive_persistent,287,0-1-2-3,3,4,0,0.71428571428571,0.4,1.33333333333333,2.33333333333333,1.0,0.88888888888889,1.0,0.8,0.16666666666667,1,0.98611111111111,0.92216755158229,0.6072194134407,0.31494813814159,2,4,1.0,0.99404761904762,0.78948847680237,0.8406471010466,7.0-r1,heldout
7.0-p2,virtual_avatar,progressive_no_persistent_self,287,0-1-2-3,3,4,0,0.0,1.0,4.2,0.0,0.0,0.0,0.0,7.2,1.0,0,1.0,0.95445542343687,0.62289020873629,0.33156521470058,1,2,1.0,0.99404761904762,0.25978782576407,0.0,7.0-r1,heldout
7.0-p2,virtual_avatar,progressive_history_reset,287,0-1-2-3,3,4,0,0.0,0.0,4.2,0.0,0.0,0.88888888888889,1.0,0.8,0.16666666666667,1,1.0,0.95522203242749,0.61735691264368,0.33786511978382,2,5,0.0,0.98214285714286,0.79223851459944,0.8406471010466,7.0-r1,heldout
7.0-p2,ground_creature,progressive_persistent,288,0-1-2-3,3,4,0,0.68253968253968,0.26666666666667,1.6,3.33333333333333,1.0,0.19444444444444,0.0,7.2,0.16666666666667,14,1.0,0.9512579103104,0.56432231374823,0.38693559656217,2,3,0.0,0.99404761904762,0.46955727158746,0.30555555555556,7.0-r1,heldout
7.0-p2,ground_creature,progressive_no_persistent_self,288,0-1-2-3,3,4,0,0.0,1.0,4.2,0.0,0.0,0.0,0.0,7.2,1.0,0,1.0,0.95543649899503,0.62276843601613,0.33266806297889,1,3,0.0,0.98809523809524,0.25992016755747,0.0,7.0-r1,heldout
7.0-p2,ground_creature,progressive_history_reset,288,0-1-2-3,3,4,0,0.0,0.0,4.2,0.0,0.0,0.19444444444444,0.0,7.2,0.16666666666667,14,0.98611111111111,0.90312361689345,0.61240856978969,0.29071504710376,2,5,0.0,0.98214285714286,0.45801080565245,0.30555555555556,7.0-r1,heldout
7.0-p2,wheeled_robot,progressive_persistent,288,0-1-2-3,3,4,0,0.80952380952381,0.4,0.8,1.0,1.0,0.81944444444444,1.0,0.8,0.16666666666667,4,0.98611111111111,0.91906060167707,0.6067565365279,0.31230406514917,2,4,0.0,0.98809523809524,0.76833785470995,0.80592487882438,7.0-r1,heldout
7.0-p2,wheeled_robot,progressive_no_persistent_self,288,0-1-2-3,3,4,0,0.0,1.0,4.2,0.0,0.0,0.0,0.0,7.2,1.0,0,1.0,0.95504896680004,0.62215681537242,0.33289215142762,1,3,0.0,0.98809523809524,0.25994705817131,0.0,7.0-r1,heldout
7.0-p2,wheeled_robot,progressive_history_reset,288,0-1-2-3,3,4,0,0.0,0.0,4.2,0.0,0.0,0.81944444444444,1.0,0.8,0.16666666666667,4,1.0,0.9520553973272,0.6168268845803,0.33522851274691,2,5,0.0,0.98214285714286,0.77108878842167,0.80592487882438,7.0-r1,heldout
7.0-p2,drone,progressive_persistent,288,0-1-2-3,3,4,0,0.71428571428571,0.4,1.33333333333333,2.33333333333333,1.0,0.81944444444444,1.0,0.8,0.16666666666667,4,0.98611111111111,0.91862277093589,0.60579211602597,0.31283065490992,2,4,0.0,0.99404761904762,0.76840104548124,0.80592487882438,7.0-r1,heldout
7.0-p2,drone,progressive_no_persistent_self,288,0-1-2-3,3,4,0,0.0,1.0,4.2,0.0,0.0,0.0,0.0,7.2,1.0,0,0.98611111111111,0.91214565964101,0.61998145591173,0.29216420372928,1,3,0.0,0.99404761904762,0.25505970444751,0.0,7.0-r1,heldout
7.0-p2,drone,progressive_history_reset,288,0-1-2-3,3,4,0,0.0,0.0,4.2,0.0,0.0,1.0,1.0,0.0,0.0,0,1.0,0.96155057931532,0.60711052984027,0.35444004947504,1,4,0.0,0.98214285714286,0.92253280593701,1.0,7.0-r1,heldout
7.0-p2,virtual_avatar,progressive_persistent,288,0-1-2-3,3,4,0,0.80952380952381,0.4,0.8,1.0,1.0,0.88888888888889,1.0,0.8,0.16666666666667,1,0.98611111111111,0.92186556327571,0.60697788506802,0.31488767820769,2,4,1.0,0.98809523809524,0.7894812216103,0.8406471010466,7.0-r1,heldout
7.0-p2,virtual_avatar,progressive_no_persistent_self,288,0-1-2-3,3,4,0,0.0,1.0,4.2,0.0,0.0,0.0,0.0,7.2,1.0,0,0.98611111111111,0.91189766682921,0.62231883425973,0.28957883256948,1,4,0.0,0.98809523809524,0.25474945990834,0.0,7.0-r1,heldout
7.0-p2,virtual_avatar,progressive_history_reset,288,0-1-2-3,3,4,0,0.0,0.0,4.2,0.0,0.0,0.88888888888889,1.0,0.8,0.16666666666667,1,0.98611111111111,0.92212477231082,0.60714394768423,0.31498082462659,2,5,0.0,0.98214285714286,0.78949239918057,0.8406471010466,7.0-r1,heldout
7.0-p2,ground_creature,progressive_persistent,289,0-1-2-3,3,4,0,0.80952380952381,0.4,0.8,1.0,1.0,0.88888888888889,1.0,0.8,0.16666666666667,1,0.98611111111111,0.92161846371069,0.60724220230873,0.31437626140196,2,4,1.0,0.98809523809524,0.78941985159361,0.8406471010466,7.0-r1,heldout
7.0-p2,ground_creature,progressive_no_persistent_self,289,0-1-2-3,3,4,0,0.0,1.0,4.2,0.0,0.0,0.0,0.0,7.2,1.0,0,0.98611111111111,0.9118015729242,0.62224844039847,0.28955313252573,1,4,0.0,0.98809523809524,0.25474637590309,0.0,7.0-r1,heldout
7.0-p2,ground_creature,progressive_history_reset,289,0-1-2-3,3,4,0,0.0,0.0,4.2,0.0,0.0,0.88888888888889,1.0,0.8,0.16666666666667,1,0.98611111111111,0.92184580578745,0.60716875724579,0.31467704854166,2,5,0.0,0.98214285714286,0.78945594605038,0.8406471010466,7.0-r1,heldout
7.0-p2,wheeled_robot,progressive_persistent,289,0-1-2-3,3,4,0,0.80952380952381,0.4,0.8,1.0,1.0,0.88888888888889,1.0,0.8,0.16666666666667,1,0.98611111111111,0.92177148075959,0.60649274641335,0.31527873434624,2,4,1.0,0.98809523809524,0.78952814834693,0.8406471010466,7.0-r1,heldout
7.0-p2,wheeled_robot,progressive_no_persistent_self,289,0-1-2-3,3,4,0,0.0,1.0,4.2,0.0,0.0,0.0,0.0,7.2,1.0,0,1.0,0.95456862762277,0.62125250366097,0.3333161239618,1,3,0.0,0.98809523809524,0.25999793487542,0.0,7.0-r1,heldout
7.0-p2,wheeled_robot,progressive_history_reset,289,0-1-2-3,3,4,0,0.0,0.0,4.2,0.0,0.0,0.88888888888889,1.0,0.8,0.16666666666667,1,1.0,0.95528630254344,0.61692878423976,0.33835751830368,2,5,0.0,0.98214285714286,0.79229760242182,0.8406471010466,7.0-r1,heldout
7.0-p2,drone,progressive_persistent,289,0-1-2-3,3,4,0,0.80952380952381,0.4,0.8,1.0,1.0,0.19444444444444,0.0,7.2,0.16666666666667,14,0.98611111111111,0.90297065689523,0.56322333787808,0.33974731901715,2,4,0.0,0.98809523809524,0.46389467828206,0.30555555555556,7.0-r1,heldout
7.0-p2,drone,progressive_no_persistent_self,289,0-1-2-3,3,4,0,0.0,1.0,4.2,0.0,0.0,0.0,0.0,7.2,1.0,0,1.0,0.95435656199195,0.6201011829443,0.33425537904766,1,3,0.0,0.98809523809524,0.26011064548572,0.0,7.0-r1,heldout
7.0-p2,drone,progressive_history_reset,289,0-1-2-3,3,4,0,0.0,0.0,4.2,0.0,0.0,0.19444444444444,0.0,7.2,0.16666666666667,14,0.98611111111111,0.90291948891161,0.61203213149121,0.2908873574204,2,5,0.0,0.98214285714286,0.45803148289045,0.30555555555556,7.0-r1,heldout
7.0-p2,virtual_avatar,progressive_persistent,289,0-1-2-3,3,4,0,0.71428571428571,0.4,1.33333333333333,2.33333333333333,1.0,0.19444444444444,0.0,7.2,0.16666666666667,14,1.0,0.94679128635676,0.56465301486145,0.38213827149531,2,4,0.0,0.98809523809524,0.46898159257944,0.30555555555556,7.0-r1,heldout
7.0-p2,virtual_avatar,progressive_no_persistent_self,289,0-1-2-3,3,4,0,0.0,1.0,4.2,0.0,0.0,0.0,0.0,7.2,1.0,0,1.0,0.95499314169705,0.62198045072476,0.33301269097229,1,3,1.0,0.98809523809524,0.25996152291667,0.0,7.0-r1,heldout
7.0-p2,virtual_avatar,progressive_history_reset,289,0-1-2-3,3,4,0,0.0,0.0,4.2,0.0,0.0,0.19444444444444,0.0,7.2,0.16666666666667,14,1.0,0.94604080177692,0.56444704310625,0.38159375867067,2,5,0.0,0.98214285714286,0.46891625104048,0.30555555555556,7.0-r1,heldout
7.0-p2,ground_creature,progressive_persistent,290,0-1-2-3,3,4,0,0.80952380952381,0.4,0.8,1.0,1.0,0.88888888888889,1.0,0.8,0.16666666666667,1,1.0,0.95666534898798,0.61825792497456,0.33840742401343,2,3,1.0,0.98809523809524,0.79230359110699,0.8406471010466,7.0-r1,heldout
7.0-p2,ground_creature,progressive_no_persistent_self,290,0-1-2-3,3,4,0,0.0,1.0,4.2,0.0,0.0,0.0,0.0,7.2,1.0,0,1.0,0.95453568787833,0.62218728132498,0.33234840655335,1,3,0.0,0.98809523809524,0.2598818087864,0.0,7.0-r1,heldout
7.0-p2,ground_creature,progressive_history_reset,290,0-1-2-3,3,4,0,0.0,0.0,4.2,0.0,0.0,0.88888888888889,1.0,0.8,0.16666666666667,1,1.0,0.95555440362519,0.61723960512727,0.33831479849793,2,5,0.0,0.98214285714286,0.79229247604513,0.8406471010466,7.0-r1,heldout
7.0-p2,wheeled_robot,progressive_persistent,290,0-1-2-3,3,4,0,0.80952380952381,0.4,0.8,1.0,1.0,0.19444444444444,0.0,7.2,0.16666666666667,14,0.98611111111111,0.90355683554219,0.56495669913156,0.33860013641063,2,4,0.0,0.98809523809524,0.46375701636928,0.30555555555556,7.0-r1,heldout
