seed,profile,condition,protocol,identity_continuity_score_v2,identity_continuity_score_legacy,final_identity_retention,final_identity_recovery_latency,final_recovery_observed,final_old_signature_clone_capture,final_identity_switches,final_self_posterior_margin,final_identity_fragmentation,whole_run_self_fragmentation,stage_identity_chain_score,training_transition_lure_error,training_transition_recovery_latency,initial_identity_retained_at_end,final_self_role_accuracy,scene_hash
264,ground_creature,progressive_history_reset,matched_diagnostic,0.92297354380625,1.0,1.0,0.0,1,0.0,0,0.3581128650521,1,4,0.0,0.0,4.2,0.0,1.0,bf0faeb8299b8b0a21a3efb8b7aa48adf0e222eca3cff12c2968ea2a42a22321
264,ground_creature,progressive_no_persistent_self,matched_diagnostic,0.26134104490758,0.0,0.0,6.66,0,1.0,0,0.34450870756315,1,2,0.0,1.0,4.2,1.0,1.0,bf0faeb8299b8b0a21a3efb8b7aa48adf0e222eca3cff12c2968ea2a42a22321
264,wheeled_robot,progressive_persistent,matched_diagnostic,0.81886001713138,0.87178352910118,0.91666666666667,0.6,1,0.125,1,0.346634813421,2,2,1.0,0.18333333333333,0.36666666666667,1.0,1.0,f7cf7d7f24b1f78fa55035fea77e4f1a57d8022e0bac0730584ab08fdfe759a6
264,wheeled_robot,final_from_start,matched_diagnostic,0.88662320490328,0.97764458649951,0.98611111111111,0.1,1,0.02083333333333,1,0.35370822614198,2,2,1.0,0.1,0.2,1.0,1.0,d6c14fb45066e1b5161d6bd3fbaa405621c785b28bc53cf647ba581840e10ad1
264,wheeled_robot,reverse_curriculum,matched_diagnostic,0.81885991681559,0.87178352910118,0.91666666666667,0.6,1,0.125,1,0.3466339774561,2,2,1.0,0.18333333333333,0.36666666666667,1.0,1.0,1970860edca9fffe0de21186d1d7d4ccf17c37a53aa80274b6f0eafb1d962dc8
264,wheeled_robot,random_curriculum,matched_diagnostic,0.81885991681559,0.87178352910118,0.91666666666667,0.6,1,0.125,1,0.3466339774561,2,2,1.0,0.18333333333333,0.36666666666667,1.0,1.0,1970860edca9fffe0de21186d1d7d4ccf17c37a53aa80274b6f0eafb1d962dc8
264,wheeled_robot,progressive_history_reset,matched_diagnostic,0.92272688329413,1.0,1.0,0.0,1,0.0,0,0.35605736078444,1,4,0.0,0.0,4.2,0.0,1.0,f7cf7d7f24b1f78fa55035fea77e4f1a57d8022e0bac0730584ab08fdfe759a6
264,wheeled_robot,progressive_no_persistent_self,matched_diagnostic,0.26112640116628,0.0,0.0,6.66,0,1.0,0,0.34272000971903,1,2,0.0,1.0,4.2,1.0,1.0,f7cf7d7f24b1f78fa55035fea77e4f1a57d8022e0bac0730584ab08fdfe759a6
264,drone,progressive_persistent,matched_diagnostic,0.72150595871266,0.71279604174427,0.625,0.7,1,0.14583333333333,7,0.33699583406582,2,3,1.0,0.33333333333333,0.46666666666667,1.0,1.0,a30bb41b15c2f187f317f27938aec4be26d32f782e0ad49a5fadc51fd8e5d06e
264,drone,final_from_start,matched_diagnostic,0.72150489640524,0.71279604174427,0.625,0.7,1,0.14583333333333,7,0.33698698150402,2,4,1.0,0.23333333333333,0.46666666666667,1.0,1.0,15e34cd828c551100b997e0c04aebfb651983540e373e36c3b742853e77399f2
264,drone,reverse_curriculum,matched_diagnostic,0.72150609479876,0.71279604174427,0.625,0.7,1,0.14583333333333,7,0.33699696811665,2,3,1.0,0.43333333333333,0.66666666666667,1.0,1.0,388cec80788616d43b6ded4a41c95293e21ad2d397d1b6ee22209f3a9f7233b8
264,drone,random_curriculum,matched_diagnostic,0.72150609479876,0.71279604174427,0.625,0.7,1,0.14583333333333,7,0.33699696811665,2,3,1.0,0.43333333333333,0.66666666666667,1.0,1.0,388cec80788616d43b6ded4a41c95293e21ad2d397d1b6ee22209f3a9f7233b8
264,drone,progressive_history_reset,matched_diagnostic,0.72149614498917,0.71279604174427,0.625,0.7,1,0.14583333333333,7,0.33691405303679,2,5,0.0,0.0,4.2,0.0,1.0,a30bb41b15c2f187f317f27938aec4be26d32f782e0ad49a5fadc51fd8e5d06e
264,drone,progressive_no_persistent_self,matched_diagnostic,0.26061726372979,0.0,0.0,6.66,0,1.0,0,0.33847719774823,1,2,0.0,1.0,4.2,1.0,1.0,a30bb41b15c2f187f317f27938aec4be26d32f782e0ad49a5fadc51fd8e5d06e
264,virtual_avatar,progressive_persistent,matched_diagnostic,0.92320443072456,1.0,1.0,0.0,1,0.0,0,0.3600369227047,1,2,1.0,0.03333333333333,0.06666666666667,1.0,1.0,12c9c4bdac011b41d23980c1947c7e04d1fa16f1076e81c73f3a06e70725966b
264,virtual_avatar,final_from_start,matched_diagnostic,0.92321439189579,1.0,1.0,0.0,1,0.0,0,0.36011993246489,1,1,1.0,0.0,0.0,1.0,1.0,0b90086bdac41c911a46a4a9cd96193f42b3976fc35cd3da2e7562f0f0b9df11
264,virtual_avatar,reverse_curriculum,matched_diagnostic,0.92320443072456,1.0,1.0,0.0,1,0.0,0,0.3600369227047,1,2,1.0,0.03333333333333,0.06666666666667,1.0,1.0,b8d0a9ce30ab984ce4621f89cd88963b82c2a7d31ccd78ba98ed7c26f24fe49a
264,virtual_avatar,random_curriculum,matched_diagnostic,0.92320443072456,1.0,1.0,0.0,1,0.0,0,0.3600369227047,1,2,1.0,0.03333333333333,0.06666666666667,1.0,1.0,b8d0a9ce30ab984ce4621f89cd88963b82c2a7d31ccd78ba98ed7c26f24fe49a
264,virtual_avatar,progressive_history_reset,matched_diagnostic,0.92321203697295,1.0,1.0,0.0,1,0.0,0,0.36010030810793,1,4,0.0,0.0,4.2,0.0,1.0,12c9c4bdac011b41d23980c1947c7e04d1fa16f1076e81c73f3a06e70725966b
264,virtual_avatar,progressive_no_persistent_self,matched_diagnostic,0.26153958541608,0.0,0.0,6.66,0,1.0,0,0.34616321180068,1,2,0.0,1.0,4.2,1.0,1.0,12c9c4bdac011b41d23980c1947c7e04d1fa16f1076e81c73f3a06e70725966b
265,ground_creature,progressive_persistent,matched_diagnostic,0.92294957588505,1.0,1.0,0.0,1,0.0,0,0.35791313237543,1,2,1.0,0.13333333333333,0.26666666666667,1.0,1.0,a80b340fc6e76dea528fa6d4e860f6a99edc95b9fdd9ef9921dc8f7f27824810
