seed,profile,condition,protocol,frame,epoch,stage,morphology_level,true_key,lure_key,pre_final_key,true_self_p,lure_self_p,lure_present,change_point
273,ground_creature,progressive_persistent,preflight,85,0,2,2,0:2,0:4,,0.99287955192778,0.94880006812329,1,0
273,ground_creature,progressive_persistent,preflight,86,0,2,2,0:2,0:4,,0.9918780522638,0.94818602813616,1,0
273,ground_creature,progressive_persistent,preflight,87,0,2,2,0:2,0:4,,0.99080366729167,0.94792962579424,1,0
273,ground_creature,progressive_persistent,preflight,88,0,2,2,0:2,0:4,,0.98994407817567,0.94716108021152,1,0
273,ground_creature,progressive_persistent,preflight,89,0,2,2,0:2,0:4,,0.98904140789252,0.94657873184476,1,0
273,ground_creature,progressive_persistent,preflight,90,0,2,2,0:2,0:4,,0.98858692973687,0.94487564681062,1,0
273,ground_creature,progressive_persistent,preflight,91,0,2,2,0:2,0:4,,0.98980683693012,0.94502649981894,1,0
273,ground_creature,progressive_persistent,preflight,92,0,2,2,0:2,0:4,,0.98888043175583,0.94386882835566,1,0
273,ground_creature,progressive_persistent,preflight,93,0,2,2,0:2,0:4,,0.98771305467002,0.94362670571592,1,0
273,ground_creature,progressive_persistent,preflight,94,0,2,2,0:2,0:4,,0.98698046628863,0.942785923464,1,0
273,ground_creature,progressive_persistent,preflight,95,0,2,2,0:2,0:4,,0.98619521545116,0.9420023821362,1,0
273,ground_creature,progressive_persistent,preflight,96,0,2,2,0:2,0:4,,0.98553689449808,0.94139128611731,1,0
273,ground_creature,progressive_persistent,preflight,97,0,2,2,0:2,0:4,,0.98562888544702,0.94076906065658,1,0
273,ground_creature,progressive_persistent,preflight,98,0,2,2,0:2,0:4,,0.98552871195764,0.94019226430288,1,0
273,ground_creature,progressive_persistent,preflight,99,0,2,2,0:2,0:4,,0.98746076963282,0.94016829272386,1,0
273,ground_creature,progressive_persistent,preflight,100,0,2,2,0:2,0:4,,0.9866956175091,0.9406741699797,1,0
273,ground_creature,progressive_persistent,preflight,101,0,2,2,0:2,0:4,,0.98559396622342,0.94085760034903,1,0
273,ground_creature,progressive_persistent,preflight,102,0,2,2,0:2,0:4,,0.98503915667296,0.94171503180287,1,0
273,ground_creature,progressive_persistent,preflight,103,0,2,2,0:2,0:4,,0.9845415234781,0.94251333345628,1,0
273,ground_creature,progressive_persistent,preflight,104,0,2,2,0:2,,,0.98394659449535,0.0,0,0
273,ground_creature,progressive_persistent,preflight,105,0,2,2,0:2,,,0.98383952131655,0.0,0,0
273,ground_creature,progressive_persistent,preflight,106,0,2,2,0:2,,,0.98392253263952,0.0,0,0
273,ground_creature,progressive_persistent,preflight,107,0,2,2,0:2,,,0.98623023613275,0.0,0,0
273,ground_creature,progressive_persistent,preflight,108,0,2,2,0:2,,,0.98795342581667,0.0,0,0
273,ground_creature,progressive_persistent,preflight,109,0,2,2,0:2,,,0.98932798912758,0.0,0,0
273,ground_creature,progressive_persistent,preflight,110,0,2,2,0:2,,,0.99029521621334,0.0,0,0
273,ground_creature,progressive_persistent,preflight,111,0,2,2,0:2,,,0.99110106494379,0.0,0,0
273,ground_creature,progressive_persistent,preflight,112,0,2,2,0:2,,,0.99207044681919,0.0,0,0
273,ground_creature,progressive_persistent,preflight,113,0,2,2,0:2,,,0.99272749427192,0.0,0,0
273,ground_creature,progressive_persistent,preflight,114,0,2,2,0:2,,,0.99324397605519,0.0,0,0
273,ground_creature,progressive_persistent,preflight,115,0,2,2,0:2,,,0.99371427785018,0.0,0,0
273,ground_creature,progressive_persistent,preflight,116,0,2,2,0:2,,,0.99410821553075,0.0,0,0
273,ground_creature,progressive_persistent,preflight,117,0,2,2,0:2,,,0.99441379248748,0.0,0,0
273,ground_creature,progressive_persistent,preflight,118,0,2,2,0:2,,,0.9946031544308,0.0,0,0
273,ground_creature,progressive_persistent,preflight,119,0,2,2,0:2,,,0.99477609693578,0.0,0,0
273,ground_creature,progressive_persistent,preflight,120,0,2,2,0:2,,,0.99502913437089,0.0,0,0
273,ground_creature,progressive_persistent,preflight,121,0,2,2,0:2,,,0.99516322356121,0.0,0,0
273,ground_creature,progressive_persistent,preflight,122,0,2,2,0:2,,,0.99519467354176,0.0,0,0
273,ground_creature,progressive_persistent,preflight,123,0,2,2,0:2,,,0.99538146399419,0.0,0,0
273,ground_creature,progressive_persistent,preflight,124,0,2,2,0:2,,,0.99542570221248,0.0,0,0
273,ground_creature,progressive_persistent,preflight,125,0,2,2,0:2,,,0.99543024289581,0.0,0,0
273,ground_creature,progressive_persistent,preflight,126,0,3,3,0:4,0:2,,0.94996043910814,0.9937252069444,1,1
273,ground_creature,progressive_persistent,preflight,127,0,3,3,0:4,0:2,,0.95415730479518,0.9917942148076,1,0
273,ground_creature,progressive_persistent,preflight,128,0,3,3,0:4,0:2,,0.95809987983874,0.98954404723903,1,0
273,ground_creature,progressive_persistent,preflight,129,0,3,3,0:4,0:2,,0.96183382007331,0.98731128526817,1,0
273,ground_creature,progressive_persistent,preflight,130,0,3,3,0:2,0:4,,0.98711561778659,0.95880168087227,1,0
273,ground_creature,progressive_persistent,preflight,131,0,3,3,0:2,0:4,,0.98659301730957,0.95721815421584,1,0
273,ground_creature,progressive_persistent,preflight,132,0,3,3,0:2,0:4,,0.98648218189866,0.95556590146649,1,0
273,ground_creature,progressive_persistent,preflight,133,0,3,3,0:2,0:4,,0.98835958514269,0.95425476314298,1,0
273,ground_creature,progressive_persistent,preflight,134,0,3,3,0:2,0:4,,0.98777982726255,0.95321646644606,1,0
273,ground_creature,progressive_persistent,preflight,135,0,3,3,0:2,0:4,,0.9866533177824,0.95096997305867,1,0
273,ground_creature,progressive_persistent,preflight,136,0,3,3,0:2,0:4,,0.98599950612392,0.94972401236265,1,0
273,ground_creature,progressive_persistent,preflight,137,0,3,3,0:2,0:4,,0.98532098829559,0.94858545630059,1,0
273,ground_creature,progressive_persistent,preflight,138,0,3,3,0:2,0:4,,0.98498060345989,0.94669298162092,1,0
273,ground_creature,progressive_persistent,preflight,139,0,3,3,0:2,0:4,,0.98487509302151,0.94657512762062,1,0
273,ground_creature,progressive_persistent,preflight,140,0,3,3,0:2,0:4,,0.98506546420937,0.94647905379498,1,0
273,ground_creature,progressive_persistent,preflight,141,0,3,3,0:2,0:4,,0.98715198735761,0.94555484755703,1,0
273,ground_creature,progressive_persistent,preflight,142,0,3,3,0:2,0:4,,0.98631100603784,0.94479442311335,1,0
273,ground_creature,progressive_persistent,preflight,143,0,3,3,0:2,0:4,,0.98553987918444,0.94477489698377,1,0
273,ground_creature,progressive_persistent,preflight,144,0,3,3,0:2,0:4,,0.98516219938545,0.94534179018359,1,0
273,ground_creature,progressive_persistent,preflight,145,0,3,3,0:2,0:4,,0.98443783857344,0.9455215482451,1,0
273,ground_creature,progressive_persistent,preflight,146,0,3,3,0:2,,,0.98436173513763,0.0,0,0
273,ground_creature,progressive_persistent,preflight,147,0,3,3,0:2,,,0.984117083531,0.0,0,0
273,ground_creature,progressive_persistent,preflight,148,0,3,3,0:2,,,0.98443877609856,0.0,0,0
273,ground_creature,progressive_persistent,preflight,149,0,3,3,0:2,,,0.98663091796317,0.0,0,0
273,ground_creature,progressive_persistent,preflight,150,0,3,3,0:2,,,0.98864498052489,0.0,0,0
273,ground_creature,progressive_persistent,preflight,151,0,3,3,0:2,,,0.99005573343985,0.0,0,0
273,ground_creature,progressive_persistent,preflight,152,0,3,3,0:2,,,0.99104543855397,0.0,0,0
273,ground_creature,progressive_persistent,preflight,153,0,3,3,0:2,,,0.99183200323681,0.0,0,0
273,ground_creature,progressive_persistent,preflight,154,0,3,3,0:2,,,0.99251152645314,0.0,0,0
273,ground_creature,progressive_persistent,preflight,155,0,3,3,0:2,,,0.99294286757714,0.0,0,0
273,ground_creature,progressive_persistent,preflight,156,0,3,3,0:2,,,0.9933489843756,0.0,0,0
273,ground_creature,progressive_persistent,preflight,157,0,3,3,0:2,,,0.99369790295038,0.0,0,0
273,ground_creature,progressive_persistent,preflight,158,0,3,3,0:2,,,0.99404487325602,0.0,0,0
273,ground_creature,progressive_persistent,preflight,159,0,3,3,0:2,,,0.99436213973693,0.0,0,0
273,ground_creature,progressive_persistent,preflight,160,0,3,3,0:2,,,0.9945655178256,0.0,0,0
273,ground_creature,progressive_persistent,preflight,161,0,3,3,0:2,,,0.99488048217606,0.0,0,0
273,ground_creature,progressive_persistent,preflight,162,0,3,3,0:2,,,0.99494845935449,0.0,0,0
273,ground_creature,progressive_persistent,preflight,163,0,3,3,0:2,,,0.99505899113216,0.0,0,0
273,ground_creature,progressive_persistent,preflight,164,0,3,3,0:2,,,0.99531585525981,0.0,0,0
273,ground_creature,progressive_persistent,preflight,165,0,3,3,0:2,,,0.99547495079021,0.0,0,0
273,ground_creature,progressive_persistent,preflight,166,0,3,3,0:2,,,0.99550592787692,0.0,0,0
273,ground_creature,progressive_persistent,preflight,167,0,3,3,0:2,,,0.99566168856849,0.0,0,0
273,ground_creature,progressive_persistent,preflight,168,0,4,3,0:2,0:4,0:2,0.99487007053047,0.94622836893478,1,1
273,ground_creature,progressive_persistent,preflight,169,0,4,3,0:2,0:4,0:2,0.99370162975498,0.94639797200457,1,0
273,ground_creature,progressive_persistent,preflight,170,0,4,3,0:2,0:4,0:2,0.99260149581636,0.94661518347741,1,0
273,ground_creature,progressive_persistent,preflight,171,0,4,3,0:2,0:4,0:2,0.99186249650285,0.94714030660659,1,0
273,ground_creature,progressive_persistent,preflight,172,0,4,3,0:2,0:4,0:2,0.99096946037684,0.94499976492548,1,0
273,ground_creature,progressive_persistent,preflight,173,0,4,3,0:2,0:4,0:2,0.9903303531279,0.94429305949158,1,0
273,ground_creature,progressive_persistent,preflight,174,0,4,3,0:2,0:4,0:2,0.98973225486667,0.94445187036229,1,0
273,ground_creature,progressive_persistent,preflight,175,0,4,3,0:2,0:4,0:2,0.99081640566695,0.94312527687176,1,0
273,ground_creature,progressive_persistent,preflight,176,0,4,3,0:2,0:4,0:2,0.98997484599731,0.94336297923288,1,0
273,ground_creature,progressive_persistent,preflight,177,0,4,3,0:2,0:4,0:2,0.98864210227247,0.94310610958113,1,0
273,ground_creature,progressive_persistent,preflight,178,0,4,3,0:2,0:4,0:2,0.98774241928404,0.9407190488793,1,0
273,ground_creature,progressive_persistent,preflight,179,0,4,3,0:2,0:4,0:2,0.98697314138082,0.94021587091979,1,0
273,ground_creature,progressive_persistent,preflight,180,0,4,3,0:2,0:4,0:2,0.98625638754762,0.94107232038442,1,0
273,ground_creature,progressive_persistent,preflight,181,0,4,3,0:2,0:4,0:2,0.98629050883045,0.93986432808046,1,0
273,ground_creature,progressive_persistent,preflight,182,0,4,3,0:2,0:4,0:2,0.98634284225985,0.93894483792208,1,0
273,ground_creature,progressive_persistent,preflight,183,0,4,3,0:2,0:4,0:2,0.9883014194286,0.93895528758548,1,0
273,ground_creature,progressive_persistent,preflight,184,0,4,3,0:2,0:4,0:2,0.98758914359388,0.93788753938594,1,0
273,ground_creature,progressive_persistent,preflight,185,0,4,3,0:2,0:4,0:2,0.98620073233783,0.93770890310502,1,0
273,ground_creature,progressive_persistent,preflight,186,0,4,3,0:2,0:4,0:2,0.98544090642791,0.9397989379355,1,0
273,ground_creature,progressive_persistent,preflight,187,0,4,3,0:2,0:4,0:2,0.98467027964862,0.93962272280242,1,0
273,ground_creature,progressive_persistent,preflight,188,0,4,3,0:2,0:4,0:2,0.98456954017938,0.94036649714163,1,0
273,ground_creature,progressive_persistent,preflight,189,0,4,3,0:2,0:4,0:2,0.98456789202711,0.94134428977836,1,0
273,ground_creature,progressive_persistent,preflight,190,0,4,3,0:2,0:4,0:2,0.98447434788379,0.94151797932862,1,0
273,ground_creature,progressive_persistent,preflight,191,0,4,3,0:2,0:4,0:2,0.98665355714673,0.94107253787363,1,0
273,ground_creature,progressive_persistent,preflight,192,0,4,3,0:2,0:4,0:2,0.98584993078773,0.94109221304281,1,0
273,ground_creature,progressive_persistent,preflight,193,0,4,3,0:2,0:4,0:2,0.98496090979738,0.94113349965309,1,0
273,ground_creature,progressive_persistent,preflight,194,0,4,3,0:2,0:4,0:2,0.98431068964119,0.94140561939061,1,0
273,ground_creature,progressive_persistent,preflight,195,0,4,3,0:2,0:4,0:2,0.98402526928022,0.93984912442526,1,0
273,ground_creature,progressive_persistent,preflight,196,0,4,3,0:2,0:4,0:2,0.98355167277023,0.93984818396894,1,0
273,ground_creature,progressive_persistent,preflight,197,0,4,3,0:2,0:4,0:2,0.98351857621627,0.9401879033912,1,0
273,ground_creature,progressive_persistent,preflight,198,0,4,3,0:2,0:4,0:2,0.98358076393109,0.94076150492963,1,0
273,ground_creature,progressive_persistent,preflight,199,0,4,3,0:2,0:4,0:2,0.98595405782146,0.94199764120204,1,0
273,ground_creature,progressive_persistent,preflight,200,0,4,3,0:2,0:4,0:2,0.98554722132922,0.94077766941632,1,0
273,ground_creature,progressive_persistent,preflight,201,0,4,3,0:2,0:4,0:2,0.98468185500972,0.94098250751204,1,0
273,ground_creature,progressive_persistent,preflight,202,0,4,3,0:2,0:4,0:2,0.98405999963178,0.94072314764445,1,0
273,ground_creature,progressive_persistent,preflight,203,0,4,3,0:2,0:4,0:2,0.98358853425597,0.94133233492701,1,0
273,ground_creature,progressive_persistent,preflight,204,0,4,3,0:2,0:4,0:2,0.98344263696387,0.94066828459909,1,0
273,ground_creature,progressive_persistent,preflight,205,0,4,3,0:2,0:4,0:2,0.98360359226503,0.93972648700571,1,0
273,ground_creature,progressive_persistent,preflight,206,0,4,3,0:2,0:4,0:2,0.98387449049291,0.94120858059916,1,0
273,ground_creature,progressive_persistent,preflight,207,0,4,3,0:2,0:4,0:2,0.98625816342042,0.94047309390386,1,0
