seed,profile,condition,protocol,identity_continuity_score_v2,identity_continuity_score_legacy,final_identity_retention,final_identity_recovery_latency,final_recovery_observed,final_old_signature_clone_capture,final_identity_switches,final_self_posterior_margin,final_identity_fragmentation,whole_run_self_fragmentation,stage_identity_chain_score,training_transition_lure_error,training_transition_recovery_latency,initial_identity_retained_at_end,final_self_role_accuracy,scene_hash
254,wheeled_robot,random_curriculum,initial_diagnostic,0.98663627999915,1.0,1.0,0.0,1,0.0,0,0.88863566665962,1,1,1.0,0.0,0.0,1.0,1.0,0bfa112840cb1bcd3669476aa43d126323ea6203d451510143d8554ab189459c
254,wheeled_robot,progressive_history_reset,initial_diagnostic,0.98651470885291,1.0,1.0,0.0,1,0.0,0,0.88762257377426,1,4,0.0,0.0,4.2,0.0,1.0,aac8d7f56bb0da2393f0a5432e13816d5d9a0aff23b6333eb7ab52733f37e69f
254,wheeled_robot,progressive_no_persistent_self,initial_diagnostic,0.98663627999915,1.0,1.0,0.0,1,0.0,0,0.88863566665962,1,1,1.0,0.0,0.0,1.0,1.0,aac8d7f56bb0da2393f0a5432e13816d5d9a0aff23b6333eb7ab52733f37e69f
254,drone,progressive_persistent,initial_diagnostic,0.9863382737422,1.0,1.0,0.0,1,0.0,0,0.88615228118501,1,1,1.0,0.0,0.0,1.0,1.0,70fcc687d535c3c740d5450ba516880ad425af8e48c5e2502471d18cce08ed2c
254,drone,final_from_start,initial_diagnostic,0.98619718596828,1.0,1.0,0.0,1,0.0,0,0.88497654973565,1,2,0.66666666666667,0.33333333333333,1.4,0.0,1.0,5d2c515330f9da8783f0129860e1d9d34f8e9a6fd027fea0e2f814afc47c4e9b
254,drone,reverse_curriculum,initial_diagnostic,0.9863382737422,1.0,1.0,0.0,1,0.0,0,0.88615228118501,1,1,1.0,0.0,0.0,1.0,1.0,dc4e6ddb43b743a0a856a8dbaea27460df5e2a2f820352a3870d702b624c24a7
254,drone,random_curriculum,initial_diagnostic,0.9863382737422,1.0,1.0,0.0,1,0.0,0,0.88615228118501,1,1,1.0,0.0,0.0,1.0,1.0,8adac36aecca069642d4cf3d63542c9ac755f74bf03318c46ddd4437e42e8bff
254,drone,progressive_history_reset,initial_diagnostic,0.98665631647887,1.0,1.0,0.0,1,0.0,0,0.88880263732391,1,4,0.0,0.0,4.2,0.0,1.0,70fcc687d535c3c740d5450ba516880ad425af8e48c5e2502471d18cce08ed2c
254,drone,progressive_no_persistent_self,initial_diagnostic,0.98619718596828,1.0,1.0,0.0,1,0.0,0,0.88497654973565,1,2,0.66666666666667,0.33333333333333,1.4,0.0,1.0,70fcc687d535c3c740d5450ba516880ad425af8e48c5e2502471d18cce08ed2c
254,virtual_avatar,progressive_persistent,initial_diagnostic,0.9867488197534,1.0,1.0,0.0,1,0.0,0,0.88957349794499,1,1,1.0,0.0,0.0,1.0,1.0,33544f95550ee82c7e420ca306a44fb041dfcfc90f90da02255c4458a55a0a89
254,virtual_avatar,final_from_start,initial_diagnostic,0.98658481357163,1.0,1.0,0.0,1,0.0,0,0.88820677976359,1,2,0.66666666666667,0.33333333333333,1.4,0.0,1.0,3aca4a6a820e99923ccf525861ec3fc64100ecfe0a08f3541e3a440c32b40db7
254,virtual_avatar,reverse_curriculum,initial_diagnostic,0.9867488197534,1.0,1.0,0.0,1,0.0,0,0.88957349794499,1,1,1.0,0.0,0.0,1.0,1.0,2f723273b1d14d3be51619e1b3a1a9c643e55987ee6112c1b245c3391f880ee4
254,virtual_avatar,random_curriculum,initial_diagnostic,0.9867488197534,1.0,1.0,0.0,1,0.0,0,0.88957349794499,1,1,1.0,0.0,0.0,1.0,1.0,67c7888ccb84b18c9ee1d95b7f10b39fdd8a9079bc5f666b137d63ed5321a713
254,virtual_avatar,progressive_history_reset,initial_diagnostic,0.98675051145941,1.0,1.0,0.0,1,0.0,0,0.88958759549506,1,4,0.0,0.0,4.2,0.0,1.0,33544f95550ee82c7e420ca306a44fb041dfcfc90f90da02255c4458a55a0a89
254,virtual_avatar,progressive_no_persistent_self,initial_diagnostic,0.9867488197534,1.0,1.0,0.0,1,0.0,0,0.88957349794499,1,1,1.0,0.0,0.0,1.0,1.0,33544f95550ee82c7e420ca306a44fb041dfcfc90f90da02255c4458a55a0a89
255,ground_creature,progressive_persistent,initial_diagnostic,0.98644772063255,1.0,1.0,0.0,1,0.0,0,0.8870643386046,1,1,1.0,0.0,0.0,1.0,1.0,7dbd308e3a658f93d058326adba91fa6f48a9fda500dbe17f88227772b2eb3ac
255,ground_creature,final_from_start,initial_diagnostic,0.98628599291046,1.0,1.0,0.0,1,0.0,0,0.88571660758716,1,2,0.66666666666667,0.33333333333333,1.4,0.0,1.0,6c73057b19f550f2c4723f25d258b4d84a711039a7779e2e6cc532d0b6872628
255,ground_creature,reverse_curriculum,initial_diagnostic,0.98644772063255,1.0,1.0,0.0,1,0.0,0,0.8870643386046,1,1,1.0,0.0,0.0,1.0,1.0,43671e89d02d122d4a103b399c6b5fc57d27128df758ffc98c4e886b9c86d989
255,ground_creature,random_curriculum,initial_diagnostic,0.98644772063255,1.0,1.0,0.0,1,0.0,0,0.8870643386046,1,1,1.0,0.0,0.0,1.0,1.0,7dbd308e3a658f93d058326adba91fa6f48a9fda500dbe17f88227772b2eb3ac
255,ground_creature,progressive_history_reset,initial_diagnostic,0.98645632331599,1.0,1.0,0.0,1,0.0,0,0.88713602763322,1,4,0.0,0.0,4.2,0.0,1.0,7dbd308e3a658f93d058326adba91fa6f48a9fda500dbe17f88227772b2eb3ac
255,ground_creature,progressive_no_persistent_self,initial_diagnostic,0.98644772063255,1.0,1.0,0.0,1,0.0,0,0.8870643386046,1,1,1.0,0.0,0.0,1.0,1.0,7dbd308e3a658f93d058326adba91fa6f48a9fda500dbe17f88227772b2eb3ac
255,wheeled_robot,progressive_persistent,initial_diagnostic,0.98658580993137,1.0,1.0,0.0,1,0.0,0,0.88821508276139,1,1,1.0,0.0,0.0,1.0,1.0,a1f2f89e2a0d25369173b4b4f7c8d8d4d86af3d9a65b7f8e443f11825d53fd23
255,wheeled_robot,final_from_start,initial_diagnostic,0.9864270295759,1.0,1.0,0.0,1,0.0,0,0.88689191313254,1,2,0.66666666666667,0.33333333333333,1.4,0.0,1.0,b02741633f1e15e057759eda77080141af889fdd9214da0845ab777e26258233
255,wheeled_robot,reverse_curriculum,initial_diagnostic,0.98658580993137,1.0,1.0,0.0,1,0.0,0,0.88821508276139,1,1,1.0,0.0,0.0,1.0,1.0,ab9d8f1ae86959a8cfcbc0bbd30e2291416c32debec4aff6e1e2f355aac3d452
255,wheeled_robot,random_curriculum,initial_diagnostic,0.98658580993137,1.0,1.0,0.0,1,0.0,0,0.88821508276139,1,1,1.0,0.0,0.0,1.0,1.0,a1f2f89e2a0d25369173b4b4f7c8d8d4d86af3d9a65b7f8e443f11825d53fd23
255,wheeled_robot,progressive_history_reset,initial_diagnostic,0.98662989201692,1.0,1.0,0.0,1,0.0,0,0.88858243347433,1,4,0.0,0.0,4.2,0.0,1.0,a1f2f89e2a0d25369173b4b4f7c8d8d4d86af3d9a65b7f8e443f11825d53fd23
255,wheeled_robot,progressive_no_persistent_self,initial_diagnostic,0.98658580993137,1.0,1.0,0.0,1,0.0,0,0.88821508276139,1,1,1.0,0.0,0.0,1.0,1.0,a1f2f89e2a0d25369173b4b4f7c8d8d4d86af3d9a65b7f8e443f11825d53fd23
255,drone,progressive_persistent,initial_diagnostic,0.98725818293986,1.0,1.0,0.0,1,0.0,0,0.89381819116549,1,1,1.0,0.0,0.0,1.0,1.0,0c46f115cde9ac320fed22ab7fab20ca8e0242035224bc95ebb2f0099883655a
255,drone,final_from_start,initial_diagnostic,0.98710862311446,1.0,1.0,0.0,1,0.0,0,0.89257185928716,1,2,0.66666666666667,0.33333333333333,1.4,0.0,1.0,9dcc1373a1a01e83c56c187d0b576f27ab6f5426973e59aebe8cdb47817397fd
255,drone,reverse_curriculum,initial_diagnostic,0.98725818293986,1.0,1.0,0.0,1,0.0,0,0.89381819116549,1,1,1.0,0.0,0.0,1.0,1.0,621265f734f7059fdf271741009ccd699d2f6463b407684415e1ee178d70af69
255,drone,random_curriculum,initial_diagnostic,0.98725818293986,1.0,1.0,0.0,1,0.0,0,0.89381819116549,1,1,1.0,0.0,0.0,1.0,1.0,0c46f115cde9ac320fed22ab7fab20ca8e0242035224bc95ebb2f0099883655a
255,drone,progressive_history_reset,initial_diagnostic,0.98713350839006,1.0,1.0,0.0,1,0.0,0,0.89277923658381,1,4,0.0,0.0,4.2,0.0,1.0,0c46f115cde9ac320fed22ab7fab20ca8e0242035224bc95ebb2f0099883655a
255,drone,progressive_no_persistent_self,initial_diagnostic,0.98725818293986,1.0,1.0,0.0,1,0.0,0,0.89381819116549,1,1,1.0,0.0,0.0,1.0,1.0,0c46f115cde9ac320fed22ab7fab20ca8e0242035224bc95ebb2f0099883655a
255,virtual_avatar,progressive_persistent,initial_diagnostic,0.9867800413232,1.0,1.0,0.0,1,0.0,0,0.88983367769331,1,1,1.0,0.0,0.0,1.0,1.0,0cc14062f1df7a86a6a1b28a9770a6074d3ffa6bce3e5c5a03bd2e032a9c2db5
255,virtual_avatar,final_from_start,initial_diagnostic,0.98661724558448,1.0,1.0,0.0,1,0.0,0,0.88847704653729,1,2,0.66666666666667,0.33333333333333,1.4,0.0,1.0,79512fcf30c844b0b72b8b81dc40a15f93a4094ed51580239d5a6c81f8210d22
255,virtual_avatar,reverse_curriculum,initial_diagnostic,0.9867800413232,1.0,1.0,0.0,1,0.0,0,0.88983367769331,1,1,1.0,0.0,0.0,1.0,1.0,436ccbcf86e873ac0f511560c8922ba8f5e0bcf9a069f97af2f96d299af35909
255,virtual_avatar,random_curriculum,initial_diagnostic,0.9867800413232,1.0,1.0,0.0,1,0.0,0,0.88983367769331,1,1,1.0,0.0,0.0,1.0,1.0,0cc14062f1df7a86a6a1b28a9770a6074d3ffa6bce3e5c5a03bd2e032a9c2db5
255,virtual_avatar,progressive_history_reset,initial_diagnostic,0.98679327681502,1.0,1.0,0.0,1,0.0,0,0.8899439734585,1,4,0.0,0.0,4.2,0.0,1.0,0cc14062f1df7a86a6a1b28a9770a6074d3ffa6bce3e5c5a03bd2e032a9c2db5
255,virtual_avatar,progressive_no_persistent_self,initial_diagnostic,0.9867800413232,1.0,1.0,0.0,1,0.0,0,0.88983367769331,1,1,1.0,0.0,0.0,1.0,1.0,0cc14062f1df7a86a6a1b28a9770a6074d3ffa6bce3e5c5a03bd2e032a9c2db5
256,ground_creature,progressive_persistent,initial_diagnostic,0.98675932295472,1.0,1.0,0.0,1,0.0,0,0.88966102462265,1,1,1.0,0.0,0.0,1.0,1.0,7a90eafdb33d79e8bf2959821f9906a16af12c13884eda614950811c9e663f92
256,ground_creature,final_from_start,initial_diagnostic,0.98659814894764,1.0,1.0,0.0,1,0.0,0,0.88831790789699,1,2,0.66666666666667,0.33333333333333,1.4,0.0,1.0,697c52a5d8ae45c2d0aaaa538a87319b4c71b35914f861b65754e396c1362473
256,ground_creature,reverse_curriculum,initial_diagnostic,0.98675932295472,1.0,1.0,0.0,1,0.0,0,0.88966102462265,1,1,1.0,0.0,0.0,1.0,1.0,d9c57da1c8ee1e455b3158a2ae02d89f7339e4fa2e2f0a8b0a0f4378db9229ad
256,ground_creature,random_curriculum,initial_diagnostic,0.98675932295472,1.0,1.0,0.0,1,0.0,0,0.88966102462265,1,1,1.0,0.0,0.0,1.0,1.0,0c7905fe2b65a85c31e1c58999b094ff78afbed05161fa6c9cfd63407948afca
