seed,profile,condition,protocol,identity_continuity_score_v2,identity_continuity_score_legacy,final_identity_retention,final_identity_recovery_latency,final_recovery_observed,final_old_signature_clone_capture,final_identity_switches,final_self_posterior_margin,final_identity_fragmentation,whole_run_self_fragmentation,stage_identity_chain_score,training_transition_lure_error,training_transition_recovery_latency,initial_identity_retained_at_end,final_self_role_accuracy,scene_hash
279,wheeled_robot,progressive_history_reset,confirmatory,0.92280101629705,1.0,1.0,0.0,1,0.0,0,0.35667513580876,1,4,0.0,0.0,4.2,0.0,1.0,ca19ab45007fd08ae401c6b89343fa7cf67ed7f1919980965d765e7023d5e109
279,drone,progressive_persistent,confirmatory,0.72675902797962,0.7315226753314,0.81944444444444,1.4,1,0.27083333333333,3,0.33268713132445,2,2,1.0,0.33333333333333,0.66666666666667,1.0,1.0,ede348908c04230b701186977185daedbd070a6aff351c58aeeb9084dec4d547
279,drone,progressive_no_persistent_self,confirmatory,0.26027153133655,0.0,0.0,6.66,0,1.0,0,0.33559609447125,1,2,0.0,1.0,4.2,1.0,1.0,ede348908c04230b701186977185daedbd070a6aff351c58aeeb9084dec4d547
279,drone,progressive_history_reset,confirmatory,0.72674272984906,0.7315226753314,0.81944444444444,1.4,1,0.27083333333333,3,0.33255131356981,2,5,0.0,0.0,4.2,0.0,1.0,ede348908c04230b701186977185daedbd070a6aff351c58aeeb9084dec4d547
279,virtual_avatar,progressive_persistent,confirmatory,0.92312352672391,1.0,1.0,0.0,1,0.0,0,0.35936272269927,1,2,1.0,0.03333333333333,0.06666666666667,1.0,1.0,766f8eddfb5e219a85a4cf1aac1db9f9f0c42a8db53d9aeb7fe79359e0021114
279,virtual_avatar,progressive_no_persistent_self,confirmatory,0.92299015866757,1.0,1.0,0.0,1,0.0,0,0.35825132222973,1,2,0.0,1.0,4.2,0.0,1.0,766f8eddfb5e219a85a4cf1aac1db9f9f0c42a8db53d9aeb7fe79359e0021114
279,virtual_avatar,progressive_history_reset,confirmatory,0.92312626653782,1.0,1.0,0.0,1,0.0,0,0.35938555448179,1,4,0.0,0.0,4.2,0.0,1.0,766f8eddfb5e219a85a4cf1aac1db9f9f0c42a8db53d9aeb7fe79359e0021114
280,ground_creature,progressive_persistent,confirmatory,0.92306823616435,1.0,1.0,0.0,1,0.0,0,0.35890196803627,1,2,1.0,0.06666666666667,0.13333333333333,1.0,1.0,84862e61513aa4581fb7c3c4c739eda6733f556770a5d6040b0ccff9e99fbdd7
280,ground_creature,progressive_no_persistent_self,confirmatory,0.92293869223447,1.0,1.0,0.0,1,0.0,0,0.35782243528728,1,2,0.0,1.0,4.2,0.0,1.0,84862e61513aa4581fb7c3c4c739eda6733f556770a5d6040b0ccff9e99fbdd7
280,ground_creature,progressive_history_reset,confirmatory,0.9230702318173,1.0,1.0,0.0,1,0.0,0,0.35891859847746,1,4,0.0,0.0,4.2,0.0,1.0,84862e61513aa4581fb7c3c4c739eda6733f556770a5d6040b0ccff9e99fbdd7
280,wheeled_robot,progressive_persistent,confirmatory,0.92257041897285,1.0,1.0,0.0,1,0.0,0,0.35475349144043,1,2,1.0,0.18333333333333,0.36666666666667,1.0,1.0,80cd5cf8071812f57bf55dda702d86ead39884ff65f29728b07eb19f28082840
280,wheeled_robot,progressive_no_persistent_self,confirmatory,0.26103016904828,0.0,0.0,6.66,0,1.0,0,0.34191807540234,1,2,0.0,1.0,4.2,1.0,1.0,80cd5cf8071812f57bf55dda702d86ead39884ff65f29728b07eb19f28082840
280,wheeled_robot,progressive_history_reset,confirmatory,0.92263873176599,1.0,1.0,0.0,1,0.0,0,0.35532276471662,1,4,0.0,0.0,4.2,0.0,1.0,80cd5cf8071812f57bf55dda702d86ead39884ff65f29728b07eb19f28082840
280,drone,progressive_persistent,confirmatory,0.80517322041485,0.85168493063316,0.90277777777778,0.7,1,0.14583333333333,1,0.33977857047296,2,2,1.0,0.53333333333333,0.7,1.0,1.0,d830d35ebcd471a77ddcaf11a4cf9f896592e2e8ea3f1ccc7ce820a64caac3ea
280,drone,progressive_no_persistent_self,confirmatory,0.26062243840572,0.0,0.0,6.66,0,1.0,0,0.33852032004765,1,2,0.0,1.0,4.2,1.0,1.0,d830d35ebcd471a77ddcaf11a4cf9f896592e2e8ea3f1ccc7ce820a64caac3ea
280,drone,progressive_history_reset,confirmatory,0.71511881325013,0.71367646824086,0.80555555555556,1.5,1,0.29166666666667,3,0.33350252689676,2,5,0.0,0.0,4.2,0.0,1.0,d830d35ebcd471a77ddcaf11a4cf9f896592e2e8ea3f1ccc7ce820a64caac3ea
280,virtual_avatar,progressive_persistent,confirmatory,0.92320106251497,1.0,1.0,0.0,1,0.0,0,0.36000885429143,1,2,1.0,0.03333333333333,0.06666666666667,1.0,1.0,354ea4102f5e2319fb586465721ee3204f59b0aaf5ad098e3769e8e8d5b35a38
