parameter_id,condition,run_id,seed,profile,scenario,identity_continuity,lure_capture,recovery_latency_s,selection_switches,final_lineage_retention
central,cias_no_persistent_self,340_drone_matched_adversarial_identity,340,drone,matched_adversarial_identity,0.0,0.6666666666666666,,4,0
central,cias_no_persistent_self,340_ground_creature_matched_adversarial_identity,340,ground_creature,matched_adversarial_identity,0.0,0.6666666666666666,,4,0
central,cias_no_persistent_self,340_virtual_avatar_matched_adversarial_identity,340,virtual_avatar,matched_adversarial_identity,0.0,0.6666666666666666,,4,0
central,cias_no_persistent_self,340_wheeled_robot_matched_adversarial_identity,340,wheeled_robot,matched_adversarial_identity,0.0,0.6666666666666666,,4,0
central,cias_no_persistent_self,341_drone_matched_adversarial_identity,341,drone,matched_adversarial_identity,0.0,0.6666666666666666,,4,0
central,cias_no_persistent_self,341_ground_creature_matched_adversarial_identity,341,ground_creature,matched_adversarial_identity,0.0,0.6666666666666666,,4,0
central,cias_no_persistent_self,341_virtual_avatar_matched_adversarial_identity,341,virtual_avatar,matched_adversarial_identity,0.0,0.6666666666666666,,4,0
central,cias_no_persistent_self,341_wheeled_robot_matched_adversarial_identity,341,wheeled_robot,matched_adversarial_identity,0.0,0.6666666666666666,,4,0
central,cias_no_persistent_self,342_drone_matched_adversarial_identity,342,drone,matched_adversarial_identity,0.0,0.6666666666666666,,4,0
central,cias_no_persistent_self,342_ground_creature_matched_adversarial_identity,342,ground_creature,matched_adversarial_identity,0.0,0.6666666666666666,,4,0
central,cias_no_persistent_self,342_virtual_avatar_matched_adversarial_identity,342,virtual_avatar,matched_adversarial_identity,0.0,0.6666666666666666,,4,0
central,cias_no_persistent_self,342_wheeled_robot_matched_adversarial_identity,342,wheeled_robot,matched_adversarial_identity,0.0,0.6666666666666666,,4,0
central,cias_no_persistent_self,343_drone_matched_adversarial_identity,343,drone,matched_adversarial_identity,0.0,0.6666666666666666,,4,0
central,cias_no_persistent_self,343_ground_creature_matched_adversarial_identity,343,ground_creature,matched_adversarial_identity,0.0,0.6666666666666666,,4,0
central,cias_no_persistent_self,343_virtual_avatar_matched_adversarial_identity,343,virtual_avatar,matched_adversarial_identity,0.0,0.6666666666666666,,4,0
central,cias_no_persistent_self,343_wheeled_robot_matched_adversarial_identity,343,wheeled_robot,matched_adversarial_identity,0.0,0.6666666666666666,,4,0
central,cias_no_persistent_self,344_drone_matched_adversarial_identity,344,drone,matched_adversarial_identity,0.0,0.6666666666666666,,4,0
central,cias_no_persistent_self,344_ground_creature_matched_adversarial_identity,344,ground_creature,matched_adversarial_identity,0.0,0.6666666666666666,,4,0
central,cias_no_persistent_self,344_virtual_avatar_matched_adversarial_identity,344,virtual_avatar,matched_adversarial_identity,0.0,0.6666666666666666,,4,0
central,cias_no_persistent_self,344_wheeled_robot_matched_adversarial_identity,344,wheeled_robot,matched_adversarial_identity,0.0,0.6666666666666666,,4,0
central,cias_no_persistent_self,345_drone_matched_adversarial_identity,345,drone,matched_adversarial_identity,0.0,0.6666666666666666,,4,0
central,cias_no_persistent_self,345_ground_creature_matched_adversarial_identity,345,ground_creature,matched_adversarial_identity,0.0,0.6666666666666666,,4,0
central,cias_no_persistent_self,345_virtual_avatar_matched_adversarial_identity,345,virtual_avatar,matched_adversarial_identity,0.0,0.6666666666666666,,4,0
central,cias_no_persistent_self,345_wheeled_robot_matched_adversarial_identity,345,wheeled_robot,matched_adversarial_identity,0.0,0.6666666666666666,,4,0
central,cias_no_persistent_self,346_drone_matched_adversarial_identity,346,drone,matched_adversarial_identity,0.0,0.6666666666666666,,4,0
central,cias_no_persistent_self,346_ground_creature_matched_adversarial_identity,346,ground_creature,matched_adversarial_identity,0.0,0.6666666666666666,,4,0
central,cias_no_persistent_self,346_virtual_avatar_matched_adversarial_identity,346,virtual_avatar,matched_adversarial_identity,0.0,0.6666666666666666,,4,0
