parameter_id,condition,run_id,seed,profile,scenario,identity_continuity,lure_capture,recovery_latency_s,selection_switches,final_lineage_retention
06377b5b0d8e7e68,cias_full,373_ground_creature_matched_adversarial_identity,373,ground_creature,matched_adversarial_identity,1.0,0.0,0.0,4,1
06377b5b0d8e7e68,cias_full,373_virtual_avatar_matched_adversarial_identity,373,virtual_avatar,matched_adversarial_identity,1.0,0.0,0.0,4,1
06377b5b0d8e7e68,cias_full,373_wheeled_robot_matched_adversarial_identity,373,wheeled_robot,matched_adversarial_identity,1.0,0.0,0.0,4,1
06377b5b0d8e7e68,cias_full,374_drone_matched_adversarial_identity,374,drone,matched_adversarial_identity,0.75,0.0,0.0,22,1
06377b5b0d8e7e68,cias_full,374_ground_creature_matched_adversarial_identity,374,ground_creature,matched_adversarial_identity,1.0,0.0,0.0,4,1
06377b5b0d8e7e68,cias_full,374_virtual_avatar_matched_adversarial_identity,374,virtual_avatar,matched_adversarial_identity,1.0,0.0,0.0,4,1
06377b5b0d8e7e68,cias_full,374_wheeled_robot_matched_adversarial_identity,374,wheeled_robot,matched_adversarial_identity,0.9166666666666666,0.08333333333333333,0.6000000000000001,8,1
06377b5b0d8e7e68,cias_full,375_drone_matched_adversarial_identity,375,drone,matched_adversarial_identity,0.5277777777777778,0.19444444444444445,1.5,16,1
06377b5b0d8e7e68,cias_full,375_ground_creature_matched_adversarial_identity,375,ground_creature,matched_adversarial_identity,1.0,0.0,0.0,4,1
06377b5b0d8e7e68,cias_full,375_virtual_avatar_matched_adversarial_identity,375,virtual_avatar,matched_adversarial_identity,1.0,0.0,0.0,4,1
06377b5b0d8e7e68,cias_full,375_wheeled_robot_matched_adversarial_identity,375,wheeled_robot,matched_adversarial_identity,0.9305555555555556,0.06944444444444445,0.5,8,1
06377b5b0d8e7e68,cias_full,376_drone_matched_adversarial_identity,376,drone,matched_adversarial_identity,0.6527777777777778,0.06944444444444445,0.5,18,1
06377b5b0d8e7e68,cias_full,376_ground_creature_matched_adversarial_identity,376,ground_creature,matched_adversarial_identity,1.0,0.0,0.0,4,1
06377b5b0d8e7e68,cias_full,376_virtual_avatar_matched_adversarial_identity,376,virtual_avatar,matched_adversarial_identity,1.0,0.0,0.0,4,1
06377b5b0d8e7e68,cias_full,376_wheeled_robot_matched_adversarial_identity,376,wheeled_robot,matched_adversarial_identity,0.9305555555555556,0.06944444444444445,0.5,10,1
