run_id,seed,profile,scenario,parameter_id,condition,frame,time_s,scene_hash,lineage_id,true_self_entity_id,lure_entity_id,lure_present
331_ground_creature_matched_adversarial_identity,331,ground_creature,matched_adversarial_identity,central,cias_no_persistent_self,30,3.0,c2ee31bd1fcf221fc2420bdeeab43a2ab6833e6f87e5c7798671a6ae849e7f0e,-1,1,-1,0
331_ground_creature_matched_adversarial_identity,331,ground_creature,matched_adversarial_identity,central,cias_full,31,3.1,c2ee31bd1fcf221fc2420bdeeab43a2ab6833e6f87e5c7798671a6ae849e7f0e,-1,1,-1,0
331_ground_creature_matched_adversarial_identity,331,ground_creature,matched_adversarial_identity,central,cias_no_persistent_self,31,3.1,c2ee31bd1fcf221fc2420bdeeab43a2ab6833e6f87e5c7798671a6ae849e7f0e,-1,1,-1,0
331_ground_creature_matched_adversarial_identity,331,ground_creature,matched_adversarial_identity,central,cias_full,32,3.2,c2ee31bd1fcf221fc2420bdeeab43a2ab6833e6f87e5c7798671a6ae849e7f0e,-1,1,-1,0
331_ground_creature_matched_adversarial_identity,331,ground_creature,matched_adversarial_identity,central,cias_no_persistent_self,32,3.2,c2ee31bd1fcf221fc2420bdeeab43a2ab6833e6f87e5c7798671a6ae849e7f0e,-1,1,-1,0
331_ground_creature_matched_adversarial_identity,331,ground_creature,matched_adversarial_identity,central,cias_full,33,3.3,c2ee31bd1fcf221fc2420bdeeab43a2ab6833e6f87e5c7798671a6ae849e7f0e,-1,1,-1,0
331_ground_creature_matched_adversarial_identity,331,ground_creature,matched_adversarial_identity,central,cias_no_persistent_self,33,3.3,c2ee31bd1fcf221fc2420bdeeab43a2ab6833e6f87e5c7798671a6ae849e7f0e,-1,1,-1,0
331_ground_creature_matched_adversarial_identity,331,ground_creature,matched_adversarial_identity,central,cias_full,34,3.4,c2ee31bd1fcf221fc2420bdeeab43a2ab6833e6f87e5c7798671a6ae849e7f0e,-1,1,-1,0
331_ground_creature_matched_adversarial_identity,331,ground_creature,matched_adversarial_identity,central,cias_no_persistent_self,34,3.4,c2ee31bd1fcf221fc2420bdeeab43a2ab6833e6f87e5c7798671a6ae849e7f0e,-1,1,-1,0
331_ground_creature_matched_adversarial_identity,331,ground_creature,matched_adversarial_identity,central,cias_full,35,3.5,c2ee31bd1fcf221fc2420bdeeab43a2ab6833e6f87e5c7798671a6ae849e7f0e,-1,1,-1,0
331_ground_creature_matched_adversarial_identity,331,ground_creature,matched_adversarial_identity,central,cias_no_persistent_self,35,3.5,c2ee31bd1fcf221fc2420bdeeab43a2ab6833e6f87e5c7798671a6ae849e7f0e,-1,1,-1,0
331_ground_creature_matched_adversarial_identity,331,ground_creature,matched_adversarial_identity,central,cias_full,36,3.6,c2ee31bd1fcf221fc2420bdeeab43a2ab6833e6f87e5c7798671a6ae849e7f0e,-1,1,-1,0
331_ground_creature_matched_adversarial_identity,331,ground_creature,matched_adversarial_identity,central,cias_no_persistent_self,36,3.6,c2ee31bd1fcf221fc2420bdeeab43a2ab6833e6f87e5c7798671a6ae849e7f0e,-1,1,-1,0
331_ground_creature_matched_adversarial_identity,331,ground_creature,matched_adversarial_identity,central,cias_full,37,3.7,c2ee31bd1fcf221fc2420bdeeab43a2ab6833e6f87e5c7798671a6ae849e7f0e,-1,1,-1,0
