run_id,seed,profile,scenario,parameter_id,condition,frame,time_s,scene_hash,lineage_id,true_self_entity_id,lure_entity_id,lure_present
327_ground_creature_matched_adversarial_identity,327,ground_creature,matched_adversarial_identity,central,cias_full,35,3.5,b77207315ebfd9f9cae0bcf7b0e1209df89a62567e4a0a67db30acf930308855,-1,2,-1,0
327_ground_creature_matched_adversarial_identity,327,ground_creature,matched_adversarial_identity,central,cias_no_persistent_self,35,3.5,b77207315ebfd9f9cae0bcf7b0e1209df89a62567e4a0a67db30acf930308855,-1,2,-1,0
327_ground_creature_matched_adversarial_identity,327,ground_creature,matched_adversarial_identity,central,cias_full,36,3.6,b77207315ebfd9f9cae0bcf7b0e1209df89a62567e4a0a67db30acf930308855,-1,2,-1,0
327_ground_creature_matched_adversarial_identity,327,ground_creature,matched_adversarial_identity,central,cias_no_persistent_self,36,3.6,b77207315ebfd9f9cae0bcf7b0e1209df89a62567e4a0a67db30acf930308855,-1,2,-1,0
327_ground_creature_matched_adversarial_identity,327,ground_creature,matched_adversarial_identity,central,cias_full,37,3.7,b77207315ebfd9f9cae0bcf7b0e1209df89a62567e4a0a67db30acf930308855,-1,2,-1,0
327_ground_creature_matched_adversarial_identity,327,ground_creature,matched_adversarial_identity,central,cias_no_persistent_self,37,3.7,b77207315ebfd9f9cae0bcf7b0e1209df89a62567e4a0a67db30acf930308855,-1,2,-1,0
327_ground_creature_matched_adversarial_identity,327,ground_creature,matched_adversarial_identity,central,cias_full,38,3.8,b77207315ebfd9f9cae0bcf7b0e1209df89a62567e4a0a67db30acf930308855,-1,2,-1,0
327_ground_creature_matched_adversarial_identity,327,ground_creature,matched_adversarial_identity,central,cias_no_persistent_self,38,3.8,b77207315ebfd9f9cae0bcf7b0e1209df89a62567e4a0a67db30acf930308855,-1,2,-1,0
327_ground_creature_matched_adversarial_identity,327,ground_creature,matched_adversarial_identity,central,cias_full,39,3.9,b77207315ebfd9f9cae0bcf7b0e1209df89a62567e4a0a67db30acf930308855,-1,2,-1,0
327_ground_creature_matched_adversarial_identity,327,ground_creature,matched_adversarial_identity,central,cias_no_persistent_self,39,3.9,b77207315ebfd9f9cae0bcf7b0e1209df89a62567e4a0a67db30acf930308855,-1,2,-1,0
327_ground_creature_matched_adversarial_identity,327,ground_creature,matched_adversarial_identity,central,cias_full,40,4.0,b77207315ebfd9f9cae0bcf7b0e1209df89a62567e4a0a67db30acf930308855,-1,2,-1,0
327_ground_creature_matched_adversarial_identity,327,ground_creature,matched_adversarial_identity,central,cias_no_persistent_self,40,4.0,b77207315ebfd9f9cae0bcf7b0e1209df89a62567e4a0a67db30acf930308855,-1,2,-1,0
327_ground_creature_matched_adversarial_identity,327,ground_creature,matched_adversarial_identity,central,cias_full,41,4.1,b77207315ebfd9f9cae0bcf7b0e1209df89a62567e4a0a67db30acf930308855,-1,2,-1,0
327_ground_creature_matched_adversarial_identity,327,ground_creature,matched_adversarial_identity,central,cias_no_persistent_self,41,4.1,b77207315ebfd9f9cae0bcf7b0e1209df89a62567e4a0a67db30acf930308855,-1,2,-1,0
327_ground_creature_matched_adversarial_identity,327,ground_creature,matched_adversarial_identity,central,cias_full,42,4.2,b77207315ebfd9f9cae0bcf7b0e1209df89a62567e4a0a67db30acf930308855,-1,2,4,1
327_ground_creature_matched_adversarial_identity,327,ground_creature,matched_adversarial_identity,central,cias_no_persistent_self,42,4.2,b77207315ebfd9f9cae0bcf7b0e1209df89a62567e4a0a67db30acf930308855,-1,4,2,1
327_ground_creature_matched_adversarial_identity,327,ground_creature,matched_adversarial_identity,central,cias_full,43,4.3,b77207315ebfd9f9cae0bcf7b0e1209df89a62567e4a0a67db30acf930308855,-1,2,4,1
327_ground_creature_matched_adversarial_identity,327,ground_creature,matched_adversarial_identity,central,cias_no_persistent_self,43,4.3,b77207315ebfd9f9cae0bcf7b0e1209df89a62567e4a0a67db30acf930308855,-1,4,2,1
327_ground_creature_matched_adversarial_identity,327,ground_creature,matched_adversarial_identity,central,cias_full,44,4.4,b77207315ebfd9f9cae0bcf7b0e1209df89a62567e4a0a67db30acf930308855,-1,2,4,1
327_ground_creature_matched_adversarial_identity,327,ground_creature,matched_adversarial_identity,central,cias_no_persistent_self,44,4.4,b77207315ebfd9f9cae0bcf7b0e1209df89a62567e4a0a67db30acf930308855,-1,4,2,1
327_ground_creature_matched_adversarial_identity,327,ground_creature,matched_adversarial_identity,central,cias_full,45,4.5,b77207315ebfd9f9cae0bcf7b0e1209df89a62567e4a0a67db30acf930308855,-1,2,4,1
327_ground_creature_matched_adversarial_identity,327,ground_creature,matched_adversarial_identity,central,cias_no_persistent_self,45,4.5,b77207315ebfd9f9cae0bcf7b0e1209df89a62567e4a0a67db30acf930308855,-1,4,2,1
327_ground_creature_matched_adversarial_identity,327,ground_creature,matched_adversarial_identity,central,cias_full,46,4.6,b77207315ebfd9f9cae0bcf7b0e1209df89a62567e4a0a67db30acf930308855,-1,2,4,1
327_ground_creature_matched_adversarial_identity,327,ground_creature,matched_adversarial_identity,central,cias_no_persistent_self,46,4.6,b77207315ebfd9f9cae0bcf7b0e1209df89a62567e4a0a67db30acf930308855,-1,4,2,1
327_ground_creature_matched_adversarial_identity,327,ground_creature,matched_adversarial_identity,central,cias_full,47,4.7,b77207315ebfd9f9cae0bcf7b0e1209df89a62567e4a0a67db30acf930308855,-1,2,4,1
327_ground_creature_matched_adversarial_identity,327,ground_creature,matched_adversarial_identity,central,cias_no_persistent_self,47,4.7,b77207315ebfd9f9cae0bcf7b0e1209df89a62567e4a0a67db30acf930308855,-1,4,2,1
327_ground_creature_matched_adversarial_identity,327,ground_creature,matched_adversarial_identity,central,cias_full,48,4.8,b77207315ebfd9f9cae0bcf7b0e1209df89a62567e4a0a67db30acf930308855,-1,2,4,1
327_ground_creature_matched_adversarial_identity,327,ground_creature,matched_adversarial_identity,central,cias_no_persistent_self,48,4.8,b77207315ebfd9f9cae0bcf7b0e1209df89a62567e4a0a67db30acf930308855,-1,4,2,1
327_ground_creature_matched_adversarial_identity,327,ground_creature,matched_adversarial_identity,central,cias_full,49,4.9,b77207315ebfd9f9cae0bcf7b0e1209df89a62567e4a0a67db30acf930308855,-1,2,4,1
327_ground_creature_matched_adversarial_identity,327,ground_creature,matched_adversarial_identity,central,cias_no_persistent_self,49,4.9,b77207315ebfd9f9cae0bcf7b0e1209df89a62567e4a0a67db30acf930308855,-1,4,2,1
327_ground_creature_matched_adversarial_identity,327,ground_creature,matched_adversarial_identity,central,cias_full,50,5.0,b77207315ebfd9f9cae0bcf7b0e1209df89a62567e4a0a67db30acf930308855,-1,2,4,1
327_ground_creature_matched_adversarial_identity,327,ground_creature,matched_adversarial_identity,central,cias_no_persistent_self,50,5.0,b77207315ebfd9f9cae0bcf7b0e1209df89a62567e4a0a67db30acf930308855,-1,4,2,1
327_ground_creature_matched_adversarial_identity,327,ground_creature,matched_adversarial_identity,central,cias_full,51,5.1,b77207315ebfd9f9cae0bcf7b0e1209df89a62567e4a0a67db30acf930308855,-1,2,4,1
327_ground_creature_matched_adversarial_identity,327,ground_creature,matched_adversarial_identity,central,cias_no_persistent_self,51,5.1,b77207315ebfd9f9cae0bcf7b0e1209df89a62567e4a0a67db30acf930308855,-1,4,2,1
327_ground_creature_matched_adversarial_identity,327,ground_creature,matched_adversarial_identity,central,cias_full,52,5.2,b77207315ebfd9f9cae0bcf7b0e1209df89a62567e4a0a67db30acf930308855,-1,2,4,1
327_ground_creature_matched_adversarial_identity,327,ground_creature,matched_adversarial_identity,central,cias_no_persistent_self,52,5.2,b77207315ebfd9f9cae0bcf7b0e1209df89a62567e4a0a67db30acf930308855,-1,4,2,1
327_ground_creature_matched_adversarial_identity,327,ground_creature,matched_adversarial_identity,central,cias_full,53,5.3,b77207315ebfd9f9cae0bcf7b0e1209df89a62567e4a0a67db30acf930308855,-1,2,4,1
327_ground_creature_matched_adversarial_identity,327,ground_creature,matched_adversarial_identity,central,cias_no_persistent_self,53,5.3,b77207315ebfd9f9cae0bcf7b0e1209df89a62567e4a0a67db30acf930308855,-1,4,2,1
327_ground_creature_matched_adversarial_identity,327,ground_creature,matched_adversarial_identity,central,cias_full,54,5.4,b77207315ebfd9f9cae0bcf7b0e1209df89a62567e4a0a67db30acf930308855,-1,2,4,1
327_ground_creature_matched_adversarial_identity,327,ground_creature,matched_adversarial_identity,central,cias_no_persistent_self,54,5.4,b77207315ebfd9f9cae0bcf7b0e1209df89a62567e4a0a67db30acf930308855,-1,4,2,1
327_ground_creature_matched_adversarial_identity,327,ground_creature,matched_adversarial_identity,central,cias_full,55,5.5,b77207315ebfd9f9cae0bcf7b0e1209df89a62567e4a0a67db30acf930308855,-1,2,4,1
327_ground_creature_matched_adversarial_identity,327,ground_creature,matched_adversarial_identity,central,cias_no_persistent_self,55,5.5,b77207315ebfd9f9cae0bcf7b0e1209df89a62567e4a0a67db30acf930308855,-1,4,2,1
327_ground_creature_matched_adversarial_identity,327,ground_creature,matched_adversarial_identity,central,cias_full,56,5.6,b77207315ebfd9f9cae0bcf7b0e1209df89a62567e4a0a67db30acf930308855,-1,2,4,1
327_ground_creature_matched_adversarial_identity,327,ground_creature,matched_adversarial_identity,central,cias_no_persistent_self,56,5.6,b77207315ebfd9f9cae0bcf7b0e1209df89a62567e4a0a67db30acf930308855,-1,4,2,1
327_ground_creature_matched_adversarial_identity,327,ground_creature,matched_adversarial_identity,central,cias_full,57,5.7,b77207315ebfd9f9cae0bcf7b0e1209df89a62567e4a0a67db30acf930308855,-1,2,4,1
327_ground_creature_matched_adversarial_identity,327,ground_creature,matched_adversarial_identity,central,cias_no_persistent_self,57,5.7,b77207315ebfd9f9cae0bcf7b0e1209df89a62567e4a0a67db30acf930308855,-1,4,2,1
327_ground_creature_matched_adversarial_identity,327,ground_creature,matched_adversarial_identity,central,cias_full,58,5.8,b77207315ebfd9f9cae0bcf7b0e1209df89a62567e4a0a67db30acf930308855,-1,2,4,1
327_ground_creature_matched_adversarial_identity,327,ground_creature,matched_adversarial_identity,central,cias_no_persistent_self,58,5.8,b77207315ebfd9f9cae0bcf7b0e1209df89a62567e4a0a67db30acf930308855,-1,4,2,1
327_ground_creature_matched_adversarial_identity,327,ground_creature,matched_adversarial_identity,central,cias_full,59,5.9,b77207315ebfd9f9cae0bcf7b0e1209df89a62567e4a0a67db30acf930308855,-1,2,4,1
327_ground_creature_matched_adversarial_identity,327,ground_creature,matched_adversarial_identity,central,cias_no_persistent_self,59,5.9,b77207315ebfd9f9cae0bcf7b0e1209df89a62567e4a0a67db30acf930308855,-1,4,2,1
327_ground_creature_matched_adversarial_identity,327,ground_creature,matched_adversarial_identity,central,cias_full,60,6.0,b77207315ebfd9f9cae0bcf7b0e1209df89a62567e4a0a67db30acf930308855,-1,2,4,1
327_ground_creature_matched_adversarial_identity,327,ground_creature,matched_adversarial_identity,central,cias_no_persistent_self,60,6.0,b77207315ebfd9f9cae0bcf7b0e1209df89a62567e4a0a67db30acf930308855,-1,4,2,1
327_ground_creature_matched_adversarial_identity,327,ground_creature,matched_adversarial_identity,central,cias_full,61,6.1,b77207315ebfd9f9cae0bcf7b0e1209df89a62567e4a0a67db30acf930308855,-1,2,4,1
327_ground_creature_matched_adversarial_identity,327,ground_creature,matched_adversarial_identity,central,cias_no_persistent_self,61,6.1,b77207315ebfd9f9cae0bcf7b0e1209df89a62567e4a0a67db30acf930308855,-1,4,2,1
327_ground_creature_matched_adversarial_identity,327,ground_creature,matched_adversarial_identity,central,cias_full,62,6.2,b77207315ebfd9f9cae0bcf7b0e1209df89a62567e4a0a67db30acf930308855,-1,2,-1,0
327_ground_creature_matched_adversarial_identity,327,ground_creature,matched_adversarial_identity,central,cias_no_persistent_self,62,6.2,b77207315ebfd9f9cae0bcf7b0e1209df89a62567e4a0a67db30acf930308855,-1,4,-1,0
327_ground_creature_matched_adversarial_identity,327,ground_creature,matched_adversarial_identity,central,cias_full,63,6.3,b77207315ebfd9f9cae0bcf7b0e1209df89a62567e4a0a67db30acf930308855,-1,2,-1,0
327_ground_creature_matched_adversarial_identity,327,ground_creature,matched_adversarial_identity,central,cias_no_persistent_self,63,6.3,b77207315ebfd9f9cae0bcf7b0e1209df89a62567e4a0a67db30acf930308855,-1,4,-1,0
327_ground_creature_matched_adversarial_identity,327,ground_creature,matched_adversarial_identity,central,cias_full,64,6.4,b77207315ebfd9f9cae0bcf7b0e1209df89a62567e4a0a67db30acf930308855,-1,2,-1,0
327_ground_creature_matched_adversarial_identity,327,ground_creature,matched_adversarial_identity,central,cias_no_persistent_self,64,6.4,b77207315ebfd9f9cae0bcf7b0e1209df89a62567e4a0a67db30acf930308855,-1,4,-1,0
